"id1","id2","id3","id4","sav_no","s3bv_51","s3bv_52ii","s3bv_53i","s3bv_53ii","s3bv_54","s3bv_55","s3bv_56i","s3bv_56ii","s3bv_57i","s3bv_57ii","s3bv_57iii","s3bv_57iv","s3bv_57v","s3bv_58","s3bv_59i","s3bv_59ii","s3bv_60i","s3bv_61","s3v_61_1","s3v_61_2","s3v_61_3","s3v_61_4","s3v_61_5","s3v_61_6","hhno"
6,91,185,21,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,106185021
6,91,185,28,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,106185028
6,91,185,36,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,106185036
6,91,185,49,1,1,1,40,,1,-8,400,,,,,,,,,,4,,,,,,,,106185049
6,91,185,54,1,1,1,30,,1,-8,200,,,,,,,,,,,,,,,,,,106185054
6,91,185,54,2,1,2,40,,1,-8,180,,,,,,,,,,,,,,,,,,106185054
6,91,185,58,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,106185058
6,91,185,59,1,1,1,70,,2,,,,,,,,,,,,,,,,,,,,106185059
6,91,185,60,1,1,1,25,,2,,,,,,,,,,,,,,,,,,,,106185060
6,89,187,49,1,1,1,3,,2,,,,,,,,,,,,,,,,,,,,106187049
6,89,187,53,1,1,1,25,,2,,,,,,,,,,,,,,,,,,,,106187053
6,89,187,55,2,,2,,,2,,,,,,,,,,,,,,,,,,,,106187055
6,89,187,55,1,1,1,,,1,,5,,,,,,,,,,4,"2",2,,,,,,106187055
6,89,187,89,1,1,1,20,,1,,12,,,,,,,0,,,2,,,,,,,,106187089
6,89,187,108,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,106187108
6,89,187,110,2,1,2,200,,2,,,,,,,,,,,,,,,,,,,,106187110
6,89,187,110,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,106187110
6,97,189,2,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,106189002
6,97,189,6,1,1,1,250,,1,,,,,,,,,,,,,,,,,,,,106189006
6,97,189,23,1,1,1,,,1,,720,,,,,,,,,,,,,,,,,,106189023
6,97,189,41,1,2,1,,,1,-8,1500,,,,,,,,,,1,,,,,,,,106189041
6,97,189,63,1,1,1,150,,1,-8,20,,,,,,,,,,5,,,,,,,,106189063
6,97,189,72,1,1,1,200,,1,,350,,,,,,,,,,4,,,,,,,,106189072
6,97,189,73,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,106189073
6,97,189,91,1,1,2,20,,1,-8,35,,2,,,,,30,15,,1,"7",7,,,,,,106189091
6,98,190,5,2,1,3,150,0,2,,,,,,,,,,,,,,,,,,,,106190005
6,98,190,5,1,1,1,100,0,2,,,,,,,,,,,,,,,,,,,,106190005
6,98,190,16,1,2,1,,,,,800,,,,,,,,,,1,,,,,,,,106190016
6,98,190,21,1,1,1,250,,2,,,,,,,,,,,,,,,,,,,,106190021
6,89,191,9,1,1,1,170,,1,-8,1300,,,,,,,,,,4,,,,,,,,106191009
6,89,191,20,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,106191020
6,89,191,33,1,1,1,40,,1,,10,,,,,,,,20,,2,,,,,,,,106191033
6,89,191,50,1,1,1,500,,1,,300,,,,,,,,100,,4,,,,,,,,106191050
6,89,191,96,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,106191096
6,89,192,4,1,2,1,,,1,,,,,,,,,,,,2,"8",8,,,,,,106192004
6,89,192,22,1,2,1,10,,1,,300,,,,,,,,,,4,,,,,,,,106192022
6,89,192,28,2,1,2,,,2,,,,,,,,,,,,,,,,,,,,106192028
6,89,192,28,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,106192028
6,89,192,38,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,106192038
6,89,192,38,2,2,1,,,1,,150,,,,,,,,,,,,,,,,,,106192038
6,89,192,46,1,1,1,70,,1,-8,150,,,,,,,,,,,,,,,,,,106192046
6,84,193,38,1,1,1,20,0,1,,270,0,,,,,,,200,0,4,"1",1,,,,,,106193038
6,84,193,59,1,1,1,15,,1,,20,,,,,,,,,,,,,,,,,,106193059
6,84,193,60,2,1,2,50,,2,,,,,,,,,,,,,,,,,,,,106193060
6,84,193,60,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,106193060
6,84,193,62,1,1,1,40,0,2,,,,,,,,,,,,,,,,,,,,106193062
6,84,193,74,1,1,1,,,1,,250,0,,,,,,,,,4,,,,,,,,106193074
6,84,193,120,1,1,1,20,,1,,39,,,,,,,,,,2,"8",8,,,,,,106193120
6,84,193,122,1,1,1,100,,1,,20,,,,,,,,,,,,,,,,,,106193122
6,84,193,132,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,106193132
6,93,194,13,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,106194013
6,93,194,35,1,1,1,200,0,2,,,,,,,,,,,,,,,,,,,,106194035
6,93,194,43,1,1,1,50,,1,-8,500,,,,,,,30,30,,2,,,,,,,,106194043
6,93,194,57,1,2,1,,,1,,20,,,,,,,,,,1,,,,,,,,106194057
6,93,194,69,1,1,1,,,1,,40,,,,,,,,,,2,,,,,,,,106194069
6,92,195,3,2,1,2,240,,2,,,,,,,,,,,,,,,,,,,,106195003
6,92,195,3,1,1,1,110,,2,,,,,,,,,,,,,,,,,,,,106195003
6,92,195,12,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106195012
6,92,195,25,1,1,1,350,,2,,,,,,,,,,,,,,,,,,,,106195025
6,92,195,26,1,1,1,200,10,2,,,,,,,,,,,,,,,,,,,,106195026
6,92,195,26,2,1,2,150,,2,,,,,,,,,,,,,,,,,,,,106195026
6,92,195,35,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106195035
6,92,195,35,2,1,2,15,,2,,,,,,,,,,,,,,,,,,,,106195035
6,92,195,60,2,1,1,,,,,,,,,,,,,,,4,,,,,,,,106195060
6,92,195,60,1,1,1,60,,1,,150,,,,,,,,,,4,,,,,,,,106195060
6,92,195,80,1,1,1,65,,2,,,,,,,,,,,,,,,,,,,,106195080
6,92,195,89,1,1,1,350,,1,,1100,,,,,,,,,,4,,,,,,,,106195089
6,92,195,123,1,1,1,250,,2,,,,,,,,,,,,,,,,,,,,106195123
6,92,195,129,1,1,1,75,,2,,,,,,,,,,,,,,,,,,,,106195129
6,92,195,133,1,1,1,250,,2,,,,,,,,,,,,,,,,,,,,106195133
6,92,195,134,1,1,1,145,50,2,,,,,,,,,,,,,,,,,,,,106195134
6,92,195,200,1,1,1,145,,1,,250,,,,,,,,,,,,,,,,,,106195200
6,92,195,232,1,1,1,100,,,,150,,,,,,,,,,2,"8",8,,,,,,106195232
6,92,196,2,1,1,1,50,0,2,,,,,,,,,,,,,,,,,,,,106196002
6,92,196,31,1,2,1,,,1,,20,0,,,,,,,,,4,,,,,,,,106196031
6,100,197,1,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,8,1,1,1,20,0,2,,,,,,,,,,,,,,,,,,,,106197008
6,100,197,10,1,1,1,30,0,2,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,15,1,1,1,30,,1,,50,,,,,,,,,,,,,,,,,,106197015
6,100,197,18,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106197018
6,100,197,22,1,1,1,25,,2,,,,,,,,,,,,,,,,,,,,106197022
6,100,197,24,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,106197024
6,100,197,26,1,2,1,,,1,,200,,,,,,,,,,,,,,,,,,106197026
6,100,197,37,1,1,1,20,0,2,,,,,,,,,,,,,,,,,,,,106197037
6,100,197,39,1,1,1,40,0,2,,,,,,,,,,,,,,,,,,,,106197039
6,100,197,40,1,1,1,5,,1,,200,,,,,,,,,,,,,,,,,,106197040
6,100,197,41,1,1,1,50,,1,,1000,,,,,,,,,,,,,,,,,,106197041
6,100,198,29,1,1,1,20,,1,,200,,,,,,,,,,,,,,,,,,106198029
6,100,198,40,1,1,1,15,,1,,150,,,,,,,,,,,,,,,,,,106198040
6,100,198,58,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106198058
6,100,198,71,1,1,1,20,,1,-8,50,,,,,,,,,,,,,,,,,,106198071
6,100,198,73,1,1,1,250,,2,,,,,,,,,,,,,,,,,,,,106198073
6,100,198,79,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,106198079
6,100,198,96,1,1,1,20,,1,-8,80,,,,,,,,,,,,,,,,,,106198096
6,100,198,117,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,106198117
6,100,198,127,1,1,1,20,,1,-8,200,,,,,,,,,,,,,,,,,,106198127
6,100,198,133,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106198133
6,100,198,139,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106198139
6,100,198,141,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106198141
6,100,198,143,1,1,1,30,,1,-8,200,,,,,,,,,,,,,,,,,,106198143
6,100,198,152,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,106198152
6,100,198,154,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106198154
6,96,199,2,1,1,1,43,,2,,,,,,,,,,,,,,,,,,,,106199002
6,96,199,3,1,1,1,120,,2,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,3,2,1,2,40,,2,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,4,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,106199004
6,96,199,4,1,1,1,80,,2,,,,,,,,,,,,,,,,,,,,106199004
6,96,199,5,1,1,1,12,,2,,,,,,,,,,,,,,,,,,,,106199005
6,96,199,8,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106199008
6,96,199,11,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106199011
6,96,199,15,1,1,1,65,,2,,,,,,,,,,,,,,,,,,,,106199015
6,96,199,16,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106199016
6,96,199,25,1,1,2,5,,2,,,,,,,,,,,,,,,,,,,,106199025
6,96,199,30,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,106199030
6,96,199,32,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,106199032
6,96,199,33,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,106199033
6,99,200,3,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,106200003
6,99,200,9,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,106200009
6,99,200,15,2,1,2,52,,2,,,,,,,,,,,,,,,,,,,,106200015
6,99,200,15,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,106200015
6,99,200,21,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,106200021
6,99,200,25,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106200025
6,99,200,34,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,106200034
6,99,200,39,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106200039
6,99,200,51,1,1,1,500,,2,,,,,,,,,,,,,,,,,,,,106200051
6,99,200,57,1,1,1,30,,1,-8,80,,,,,,,,,,,,,,,,,,106200057
6,99,200,59,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106200059
6,99,200,60,1,1,1,20,,1,-8,200,,,,,,,,,,,,,,,,,,106200060
6,99,200,63,2,1,2,22,,2,,,,,,,,,,,,,,,,,,,,106200063
6,99,200,63,1,1,1,45,,2,,,,,,,,,,,,,,,,,,,,106200063
6,99,200,65,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106200065
6,99,200,76,1,1,1,200,,1,-8,1000,,1,,,,,1,300,,2,"1",1,,,,,,106200076
6,99,200,76,2,1,2,85,,1,-8,400,,2,,,,,1,100,,2,"1",1,,,,,,106200076
6,102,201,2,1,1,1,30,,1,,50,,,,,,,,,,,,,,,,,,106201002
6,102,201,3,1,1,1,10,,1,,20,,,,,,,,,,,,,,,,,,106201003
6,102,201,5,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106201005
6,102,201,6,1,1,1,20,,1,,,,,,,,,,,,,,,,,,,,106201006
6,102,201,8,1,1,1,5,,1,-8,10,,,,,,,,,,,,,,,,,,106201008
6,102,201,10,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106201010
6,102,201,17,1,1,1,4,,1,-8,19,,,,,,,,,,,,,,,,,,106201017
6,102,201,23,1,1,1,20,0,1,-8,300,0,1,,,,,1,40,0,1,"1",1,,,,,,106201023
6,102,201,25,1,1,1,62,0,1,-8,350,0,1,,,,,1,40,0,1,"1",1,,,,,,106201025
6,102,201,26,1,1,2,25,0,2,,,,,,,,,,,,,,,,,,,,106201026
6,102,201,27,1,1,1,25,0,2,,,,,,,,,,,,,,,,,,,,106201027
6,102,201,33,1,1,1,20,,1,-8,100,,,,,,,,,,,,,,,,,,106201033
6,102,201,35,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,106201035
6,102,201,44,2,1,2,35,0,2,,,,,,,,,,,,,,,,,,,,106201044
6,102,201,44,1,1,1,52,0,1,-8,50,0,1,,,,,,,,4,"1",1,,,,,,106201044
6,10,202,4,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106202004
6,10,202,5,1,2,1,,,1,,50,,,,,,,,,,,"1",1,,,,,,106202005
6,10,202,12,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,106202012
6,10,202,14,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106202014
6,10,202,18,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,106202018
6,10,202,18,1,2,1,,,1,,6,,,,,,,6,30,,2,"5,7",5,7,,,,,106202018
6,10,202,19,1,2,1,,,1,,,,,,,,,30,20,,2,"7",7,,,,,,106202019
6,10,202,21,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,106202021
6,10,202,40,1,2,1,,,1,-8,400,,,,,,,,,,2,,,,,,,,106202040
6,10,202,45,1,2,1,,,1,,,,,,,,,30,1,,2,"7",7,,,,,,106202045
6,10,202,47,1,1,2,35,,1,-8,100,,2,,,,,50,40,0,1,"5",5,,,,,,106202047
6,10,202,63,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,106202063
6,10,202,64,1,1,1,250,,1,-8,1500,,,,,,,3,50,,1,"6",6,,,,,,106202064
6,10,202,68,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,106202068
6,10,203,2,1,2,1,,,1,,30,,,,,,,20,100,,2,"1,7",1,7,,,,,106203002
6,10,203,12,1,2,1,,,1,,450,,,,,,,,,,1,"1",1,,,,,,106203012
6,10,203,14,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,106203014
6,10,203,16,1,2,1,,,1,,500,,,,,,,,,,5,"8",8,,,,,,106203016
6,10,203,19,1,1,1,30,,1,,500,,,,,,,,,,,,,,,,,,106203019
6,10,203,28,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106203028
6,10,203,36,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,106203036
6,10,203,52,1,1,1,120,,1,,930,,,,,,,,200,,1,"1",1,,,,,,106203052
6,10,203,63,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,106203063
6,10,203,70,1,1,2,40,,2,,,,,,,,,,,,,,,,,,,,106203070
6,10,203,74,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,106203074
6,10,203,77,1,1,1,20,,1,,50,,,,,,,,,,,,,,,,,,106203077
6,10,204,3,1,1,1,100,,1,-8,400,,1,,,,,20,40,,1,"1",1,,,,,,106204003
6,10,204,4,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,106204004
6,10,204,16,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,106204016
6,10,204,17,1,1,1,22,,2,,,,,,,,,,,,,,,,,,,,106204017
6,10,204,22,1,1,2,40,,2,,,,,,,,,,,,,,,,,,,,106204022
6,10,204,29,1,1,1,500,,1,-8,87,,,,,,,1,40,,5,"5",5,,,,,,106204029
6,10,204,30,1,1,1,200,,1,-8,50,,2,,,,,30,3,,4,"7",7,,,,,,106204030
6,10,204,32,1,1,1,30,,1,-8,50,,,,,,,,,,,,,,,,,,106204032
6,10,204,34,1,1,1,300,,2,,,,,,,,,,,,,,,,,,,,106204034
6,10,204,39,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,106204039
6,10,204,46,1,2,1,,,1,,150,,,,,,,,,,,,,,,,,,106204046
6,10,204,49,1,2,1,,,1,-8,30,,1,,,,,30,,,2,"7",7,,,,,,106204049
6,102,205,3,2,1,2,50,,2,,,,,,,,,,,,,,,,,,,,106205003
6,102,205,3,1,1,1,150,,1,-8,20,,,,,,,,,,,,,,,,,,106205003
6,102,205,5,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106205005
6,102,205,9,1,1,1,50,,1,-8,30,,,,,,,,,,,,,,,,,,106205009
6,102,205,12,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,106205012
6,102,205,12,1,1,1,50,,1,-8,80,,,,,,,,,,,,,,,,,,106205012
6,102,205,14,1,1,1,50,,1,-8,300,,,,,,,,,,,,,,,,,,106205014
6,102,205,19,1,1,1,,,1,-8,,,,,,,,,,,,,,,,,,,106205019
6,102,205,19,2,1,2,50,,1,-8,160,50,,,,,,,,,,,,,,,,,106205019
6,102,205,23,1,1,1,20,,1,-8,50,,,,,,,,,,,,,,,,,,106205023
6,102,205,23,2,1,2,10,,1,-8,5,,,,,,,,,,,,,,,,,,106205023
6,102,205,24,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106205024
6,102,205,24,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,106205024
6,102,205,25,1,1,1,30,,1,-8,20,,,,,,,,,,,,,,,,,,106205025
6,102,205,27,2,1,2,20,,1,-8,100,,,,,,,,,,,,,,,,,,106205027
6,102,205,27,1,1,1,40,,1,-8,400,,,,,,,,,,,,,,,,,,106205027
6,102,205,28,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,106205028
6,102,205,28,1,2,1,,,1,-8,,,,,,,,,,,,,,,,,,,106205028
6,102,205,30,1,1,1,50,,1,-8,200,,,,,,,,,,,,,,,,,,106205030
6,102,205,34,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,106205034
6,102,205,36,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,106205036
6,99,206,2,1,1,1,20,,1,-8,10,,,,,,,,,,,,,,,,,,106206002
6,99,206,6,1,,1,400,,2,,,,,,,,,,,,,,,,,,,,106206006
6,99,206,8,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,106206008
6,99,206,14,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,106206014
6,99,206,23,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106206023
6,99,206,24,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106206024
6,99,206,26,1,1,1,500,,2,,,,,,,,,,,,,,,,,,,,106206026
6,99,206,29,1,1,1,50,,1,-8,100,,,,,,,,,,,,,,,,,,106206029
6,99,206,30,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,106206030
6,99,206,34,1,1,1,50,,1,-8,10,,,,,,,,,,,,,,,,,,106206034
6,99,206,40,1,1,1,50,,1,-8,30,,,,,,,,,,,,,,,,,,106206040
6,99,206,44,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,106206044
6,102,207,7,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106207007
6,102,207,18,1,1,1,25,,1,-8,100,,,,,,,,,,,,,,,,,,106207018
6,102,207,20,1,1,1,20,,1,,50,,,,,,,,,,,,,,,,,,106207020
6,102,207,23,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106207023
6,102,207,27,1,1,1,20,,1,,80,,,,,,,,,,,,,,,,,,106207027
6,102,207,31,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,106207031
6,102,207,32,1,1,1,10,,1,-8,500,,,,,,,,,,,,,,,,,,106207032
6,102,207,33,1,1,1,600,,1,,3700,,,,,,,,,,,,,,,,,,106207033
6,102,207,38,1,1,1,50,,1,-8,1000,,,,,,,,,,,,,,,,,,106207038
6,102,207,39,1,1,1,15,,1,,800,,,,,,,,,,,,,,,,,,106207039
6,102,207,41,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,106207041
6,102,207,42,1,1,1,30,,1,,1000,,,,,,,,,,,,,,,,,,106207042
6,102,207,46,1,1,1,20,,1,,,,,,,,,,,,,,,,,,,,106207046
6,102,207,53,1,1,1,20,,1,,100,,,,,,,,,,,,,,,,,,106207053
6,102,207,54,1,1,1,20,,1,-8,150,,,,,,,,,,,,,,,,,,106207054
6,102,208,7,1,1,1,150,0,1,-8,1000,0,1,,,,,1,50,0,2,"1",1,,,,,,106208007
6,102,208,18,1,1,1,700,0,2,,,,,,,,,,,,,,,,,,,,106208018
6,102,208,19,1,1,1,200,0,2,,,,,,,,,,,,,,,,,,,,106208019
6,102,208,21,1,1,1,120,0,1,-8,500,0,1,,,,,1,50,0,1,"1",1,,,,,,106208021
6,102,208,30,1,1,1,43,0,1,-8,750,0,1,,,,,1,30,0,2,"1",1,,,,,,106208030
6,102,208,31,1,1,1,250,0,2,,,,,,,,,,,,,,,,,,,,106208031
6,102,208,37,1,1,1,25,0,1,-8,500,0,1,,,,,1,35,0,2,"1",1,,,,,,106208037
6,102,208,37,2,1,2,35,0,2,,,,,,,,,,,,,,,,,,,,106208037
6,102,208,40,1,1,1,48,0,1,-8,420,0,1,,,,,1,40,0,1,"1",1,,,,,,106208040
6,102,208,41,1,1,1,47,0,1,-8,750,0,1,,,,,1,40,0,2,"1",1,,,,,,106208041
6,102,208,47,1,1,1,32,0,1,-8,620,0,1,,,,,1,50,0,2,"1",1,,,,,,106208047
6,102,208,48,2,1,2,43,0,1,-8,600,0,2,,,,,1,35,0,2,"1",1,,,,,,106208048
6,102,208,48,1,1,1,67,0,1,-8,930,0,1,,,,,1,60,0,2,"1",1,,,,,,106208048
6,102,208,54,1,1,1,45,0,2,,,,,,,,,,,,,,,,,,,,106208054
6,102,208,59,1,1,1,35,0,1,-8,470,0,,,,,,,,,,,,,,,,,106208059
6,102,208,73,2,1,2,27,0,2,,,,,,,,,,,,,,,,,,,,106208073
6,102,208,73,1,1,1,43,0,2,,,,,,,,,,,,,,,,,,,,106208073
6,102,208,80,1,1,1,62,0,2,,,,,,,,,,,,,,,,,,,,106208080
6,102,208,80,2,1,2,95,0,1,-8,300,0,1,,,,,1,25,0,2,"1",1,,,,,,106208080
6,102,209,14,1,2,1,,,1,-8,,,,,,,,,,,,,,,,,,,106209014
6,102,209,14,2,1,2,50,,2,,,,,,,,,,,,,,,,,,,,106209014
6,102,209,23,1,1,2,40,,2,,,,,,,,,,,,,,,,,,,,106209023
6,102,209,25,1,2,1,,,1,-8,200,,,,,,,,,,,,,,,,,,106209025
6,102,209,28,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,106209028
6,102,209,34,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106209034
6,102,209,37,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,106209037
6,102,209,44,1,1,1,50,,1,-8,30,,,,,,,,,,,,,,,,,,106209044
6,102,209,54,1,1,1,200,,1,-8,,,,,,,,,,,,,,,,,,,106209054
6,102,209,64,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106209064
6,102,209,68,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,106209068
6,102,210,3,1,1,1,50,0,1,,1000,0,,,,,,,,,,,,,,,,,106210003
6,102,210,7,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106210007
6,102,210,11,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106210011
6,102,210,12,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,106210012
6,102,210,15,1,1,1,100,0,1,-8,100,0,,,,,,,,,,,,,,,,,106210015
6,102,210,16,2,1,2,25,0,2,,,,,,,,,,,,,,,,,,,,106210016
6,102,210,16,1,1,1,10,0,2,,,,,,,,,,,,,,,,,,,,106210016
6,102,210,17,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106210017
6,102,210,30,2,1,2,50,,2,,,,,,,,,,,,,,,,,,,,106210030
6,102,210,30,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106210030
6,102,210,36,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,106210036
6,102,210,46,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106210046
6,102,210,86,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,106210086
6,102,210,96,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,106210096
6,102,210,98,1,1,1,35,,2,,,,,,,,,,,,,,,,,,,,106210098
6,102,210,103,1,1,1,50,,1,,70,,,,,,,,,,,,,,,,,,106210103
6,102,210,120,1,1,1,25,,2,,,,,,,,,,,,,,,,,,,,106210120
6,10,211,2,1,1,2,20,,2,,,,,,,,,,,,,,,,,,,,106211002
6,10,211,14,1,2,1,,,1,-8,200,,,,,,,,,,,,,,,,,,106211014
6,10,211,15,1,2,1,,,,,,,,,,,,,,,,,,,,,,,106211015
6,10,211,19,1,1,1,100,,1,1,,,,,,,,,,,,"0",,,,,,,106211019
6,10,211,21,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,106211021
6,10,211,21,2,1,1,,,,,,,,,,,,,,,,,,,,,,,106211021
6,10,211,23,1,2,1,,,1,-8,,,,,,,,,,,,,,,,,,,106211023
6,10,211,27,1,1,2,50,,2,,,,,,,,,,,,,,,,,,,,106211027
6,10,211,37,1,2,1,,,1,-8,,,,,,,,,,,,,,,,,,,106211037
6,10,211,39,1,2,1,,,1,-8,50,,,,,,,,,,,,,,,,,,106211039
6,10,211,42,1,1,2,,,1,-8,,,,,,,,,,,,,,,,,,,106211042
6,10,211,47,1,2,1,,,1,-8,10,,,,,,,,,,,,,,,,,,106211047
6,10,211,76,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,106211076
6,10,211,77,1,2,1,,,1,-8,320,,,0,,,,0,,,,"0",,,,,,,106211077
6,10,211,80,1,2,1,,,1,-8,300,,,,,,,,,,,,,,,,,,106211080
6,102,212,1,1,1,1,30,,1,,30,,,,,,,30,30,,2,"6",6,,,,,,106212001
6,102,212,6,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106212006
6,102,212,8,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,106212008
6,102,212,12,1,1,1,50,,1,,200,,,,,,,,,,,,,,,,,,106212012
6,102,212,14,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,106212014
6,102,212,19,1,1,1,10,,1,,10,,,,,,,,,,,,,,,,,,106212019
6,102,212,22,1,1,1,200,,1,,100,,,,,,,,,,,,,,,,,,106212022
6,102,212,30,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,106212030
6,102,212,33,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,106212033
6,102,212,34,1,1,1,50,,1,,,,,,,,,,,,,,,,,,,,106212034
6,102,212,35,1,1,1,60,,1,,2400,,,,,,,,,,,,,,,,,,106212035
6,102,212,36,1,1,1,80,,1,,600,,,,,,,,,,,,,,,,,,106212036
6,102,212,37,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,106212037
6,102,212,38,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,106212038
6,102,212,39,1,1,1,30,,1,,50,,,,,,,,,,,,,,,,,,106212039
6,10,213,5,1,1,1,100,,1,-8,500,,1,,,,,,50,0,2,"1",1,,,,,,106213005
6,10,213,8,1,1,1,20,0,1,-8,300,,1,,,,,15,50,0,1,,,,,,,,106213008
6,10,213,17,1,1,1,20,0,1,-8,30,0,1,,,,,,,,1,"2",2,,,,,,106213017
