"id1","id2","id3","id4","s4avi1_plotno","s4avi_a161i","s4avi_a162","s4avi_a163","s4avi_a164i","s4avi_a164ii","s4avi_a165i","s4avi_a165ii","s4avi_a166","s4avi_a167i","s4avi_a167ii","s4avi_a168i","s4avi_a168ii","s4avi_a169i","s4avi_a169ii","s4avi_a169iii","s4avi_a169iv","s4avi_a170i","s4avi_a170","s4avi_a171","s4avi_a172i","s4avi_a172ii","s4avi_a173i","s4avi_a173ii","s4avi_a174","s4avi_a175i","s4avi_a175ii","s4avi_a176i","s4avi_a176ii","s4avi_a177i","s4avi_a177ii","s4avi_a177iii","s4avi_a177iv","s4avi_a178i","s4avi_a178","s4avi_a179","s4avi_a180i","s4avi_a180ii","s4avi_a181i","s4avi_a181ii","s4avi_a182","s4avi_a183i","s4avi_a183ii","s4avi_a184i","s4avi_a184ii","s4avi_a185i","s4avi_a185ii","s4avi_a185iii","s4avi_a185iv","s4avi_a186i","s4avi_a186","s4avi_a187","s4avi_a188i","s4avi_a188ii","s4avi_a189i","s4avi_a189ii","s4avi_a190","s4avi_a191i","s4avi_a191ii","s4avi_a192i","s4avi_a192ii","s4avi_a193i","s4avi_a193ii","s4avi_a193iii","s4avi_a193iv","s4avi_a194i","s4avi_a194","s4avi_a195","s4avi_a196i","s4avi_a196ii","s4avi_a197i","s4avi_a197ii","s4avi_a198","s4avi_a199i","s4avi_a199ii","s4avi_a200i","s4avi_a200ii","s4avi_a201i","s4avi_a201ii","s4avi_a201iii","s4avi_a201iv","hhno"
6,98,190,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190014
6,98,190,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190014
6,98,190,16,2,,,,,,,,,,,,,,,,,51,1,4,2,14,2,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190016
6,98,190,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190016
6,98,190,16,1,18,1,4,2,14,32,,3,,,,,6,,,,51,1,4,1,7,10,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190016
6,98,190,19,1,18,1,4,1,15,12,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190019
6,98,190,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190019
6,98,190,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,21,2,5,1,4,2,15,15,,3,,,,,22,,,,113,1,2,2,18,100,,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,4,2,15,20,,3,,,,,6,,,,51,1,5,10,37,10,,3,,,,,6,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,35,1,78,1,1,1,19,45,0,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190035
6,98,190,35,2,,,,,,,,,,,,,,,,,15,1,1,1,15,40,0,3,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190035
6,99,200,3,1,2,1,4,1,15,7,50,3,,,,,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200003
6,99,200,9,2,5,1,4,,,,,3,,,,,6,,,,18,1,4,,,,,,2,15,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200009
6,99,200,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200009
6,99,200,9,1,5,1,4,2,15,10,,3,,,,,6,,,,18,1,4,,,,,,2,15,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200009
6,99,200,21,1,72,1,3,4,15,40,,3,,,,,6,5,29,19,18,1,4,2,15,20,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200021
6,99,200,39,1,22,1,3,5,15,45,,3,,,,,6,19,5,29,18,1,4,10,15,90,,3,,,,,6,,,,16,1,2,5,6,25,,3,,,,,6,19,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200039
6,99,200,57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200057
6,99,200,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200057
6,99,200,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200057
6,99,200,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200057
6,99,200,59,1,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,106200059
6,99,200,59,2,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,106200059
6,99,200,59,3,15,1,2,1,18,25,,3,,,,,37,12,,,16,1,2,0.5,18,15,,3,,,,,37,12,,,66,1,4,1,15,7,,3,,,,,37,12,,,69,1,2,1,19,5,,3,,,,,37,12,,,35,1,5,10,19,1,,3,,,,,37,12,,,106200059
6,99,200,65,4,17,1,3,1,42,7,,3,,,,,19,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200065
6,99,200,65,3,17,1,3,1,42,7,,3,,,,,19,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200065
6,99,200,65,1,17,1,3,4,42,28,,3,,,,,6,,,,18,1,4,2,15,20,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200065
6,99,200,65,2,17,1,3,2,42,14,,3,,,,,29,5,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200065
6,99,200,76,1,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200076
6,99,200,76,2,72,1,3,4,15,32,,3,,,,,19,,,,58,1,3,4,15,32,,3,,,,,19,,,,72,1,4,2,15,16,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200076
6,99,206,29,1,10,1,3,6,15,51,,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206029
6,99,206,40,2,22,2,,,,,,,,,,,,,,,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206040
6,99,206,40,4,22,1,3,1,15,8,,3,,,,,5,8,,,17,1,3,1,15,8,,3,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206040
6,99,206,40,1,22,2,,,,,,,,,,,,,,,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206040
6,99,206,40,3,22,1,3,1,15,8,,3,,,,,5,8,,,17,1,3,1,15,8,,3,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206040
6,99,206,44,1,5,1,4,3,15,30,,3,,,,,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206044
6,99,206,44,2,5,1,4,3,15,30,,3,,,,,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206044
6,99,231,6,1,18,1,4,2,15,22,,3,,,,,6,,,,1,1,4,,,,,1,2,15,20,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231006
6,99,231,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231006
6,100,197,1,3,18,1,4,2,15,18,0,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,1,1,18,1,4,6,15,54,0,3,,,,,6,,,,1,1,4,2,15,20,0,1,2,15,20,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,1,2,18,1,4,2,15,18,0,3,,,,,6,,,,1,1,4,2,15,20,0,1,2,15,20,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,10,1,1,1,4,5,15,100,0,3,,,,,6,,,,38,1,4,1,15,,,1,1,15,,,6,,,,18,1,4,2,15,14,0,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,10,2,1,1,4,4,15,80,0,3,,,,,6,,,,,,,,,,,,,,,,,,,,18,1,4,1,15,7,0,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,15,2,18,1,4,5,15,50,,3,,,,,6,,,,1,1,4,5,15,45,,3,,,,,6,,,,5,1,4,4,15,40,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197015
6,100,197,15,1,18,1,4,2,15,10,,3,,,,,6,,,,1,1,4,2,15,18,,3,,,,,6,,,,5,1,4,1,15,10,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197015
6,100,197,18,1,18,1,4,1,15,10,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197018
6,100,197,18,2,18,1,4,1,15,10,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197018
6,100,197,24,1,1,1,4,6,15,108,,3,,,,,6,,,,18,1,4,3,15,54,,3,,,,,6,,,,103,1,4,3,15,60,,3,,,,,6,,,,102,1,4,2,15,20,,3,,,,,6,,,,,,,,,,,,,,,,,,,,106197024
6,100,197,26,2,18,1,4,25,15,175,,3,,,,,6,,,,38,1,4,5,15,,,1,5,15,,,6,,,,19,,2,2,15,35,,3,,,,,6,,,,20,1,4,0.100000001490116,15,,,3,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,6,18,1,4,18,15,126,,3,,,,,6,,,,38,1,4,3,15,,,1,3,15,,,6,,,,19,,2,1.5,15,52,50,3,,,,,6,,,,20,1,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,3,18,1,4,6,15,42,,3,,,,,6,,,,38,1,4,2,15,,,1,2,15,,,6,,,,19,,2,0.5,15,17,50,3,,,,,6,,,,20,1,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,4,18,1,4,6,15,42,,3,,,,,6,,,,38,1,4,2,15,,,1,2,15,,,6,,,,19,,2,0.5,15,17,50,3,,,,,6,,,,20,1,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,5,18,1,4,3,15,21,,3,,,,,6,,,,38,1,4,1,15,,,1,1,15,,,6,,,,19,,2,1,15,35,,3,,,,,6,,,,20,1,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,1,18,1,4,3,15,21,,3,,,,,6,,,,38,1,4,1,15,,,1,1,15,,,6,,,,19,2,,,,,,,,,,,,,,,20,1,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,39,2,5,1,4,1,15,5,0,3,,,,,6,,,,,1,4,2,15,40,0,3,,,,,6,,,,41,1,3,2,5,10,0,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197039
6,100,197,39,1,5,1,4,2,15,10,0,3,,,,,6,,,,,1,4,3,15,60,0,3,,,,,6,,,,41,1,3,2,5,10,0,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197039
6,100,197,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,40,1,18,1,4,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,40,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,40,2,18,1,4,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197041
6,100,197,41,1,1,1,4,2,15,40,,3,,,,,6,,,,18,1,4,2,15,14,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197041
6,100,197,41,2,1,1,4,5,15,100,,3,,,,,6,,,,18,1,4,4,15,28,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197041
6,100,198,40,2,33,1,3,3,15,27,,3,,,,,22,19,5,,17,1,4,2,42,14,,3,,,,,22,5,19,,7,1,3,1,15,6,50,3,,,,,22,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198040
6,100,198,40,1,33,1,3,5,15,45,,3,,,,,22,19,8,29,17,1,4,6,42,42,,3,,,,,19,5,8,22,7,1,3,3,15,19,50,3,,,,,19,5,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198040
6,100,198,71,2,6,1,3,7,15,38,50,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198071
6,100,198,71,1,6,2,,,,,,3,,,,,8,29,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198071
6,100,198,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198071
6,100,198,79,2,3,1,3,12,15,72,,3,,,,,22,27,37,,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198079
6,100,198,79,3,3,2,,,,,,,,,,,,,,,17,1,3,2,42,16,,3,,,,,8,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198079
6,100,198,79,1,3,2,,,,,,,,,,,,,,,17,1,3,3,15,24,,3,,,,,8,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198079
6,100,198,96,2,17,1,3,1,42,7,,3,,,,,19,5,8,,16,1,2,2,2,8,,3,,,,,19,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198096
6,100,198,96,1,17,2,,,,,,,,,,,,,,,16,1,2,4,2,16,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198096
6,100,198,117,1,4,1,3,12,15,84,,3,,,,,5,29,8,19,118,1,3,12,15,84,,3,,,,,5,29,8,19,19,1,2,3,15,24,,3,,,,,5,29,8,19,103,1,4,9,15,72,,3,,,,,5,29,8,19,,,,,,,,,,,,,,,,,106198117
6,100,198,127,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198127
6,100,198,127,1,4,1,3,3,15,21,,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198127
6,100,198,127,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198127
6,100,198,152,1,6,1,3,1,15,7,,3,,,,,5,19,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198152
6,100,198,154,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198154
6,100,198,154,2,4,1,3,4,15,24,,3,,,,,19,5,8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198154
6,103,221,47,1,113,1,2,1,18,60,,3,,,,,6,,,,5,1,4,7,7,25,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106221047
6,106,237,3,1,,1,3,3,15,9,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106237003
6,106,237,44,1,6,1,3,2,15,13,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106237044
6,108,229,1,1,78,1,3,7.5,15,35,,3,,,,,19,,,,4,1,4,4.5,15,21,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229001
6,108,229,2,2,,1,1,3,19,150,,3,,,,,19,,,,,1,3,1,7,120,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229002
6,108,229,2,1,,1,3,2,7,240,,3,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229002
6,108,229,5,2,,1,3,1,7,120,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229005
6,108,229,5,1,,1,3,3,7,360,,3,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229005
6,108,229,7,1,22,1,3,3,15,15,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229007
6,108,229,8,3,16,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,22,1,3,1,7,120,,3,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229008
6,108,229,8,2,16,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,22,1,3,2,7,240,,3,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229008
6,108,229,8,1,16,1,2,25,19,875,,3,,,,,19,,,,16,1,2,7,19,280,,3,,,,,19,,,,22,1,3,1,7,120,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229008
6,108,229,8,4,16,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,22,1,3,2,7,240,,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229008
6,108,229,9,1,22,1,3,1,5,7,50,3,,,,,29,19,14,3,5,1,4,2,5,14,0,3,,,,,29,19,14,3,16,1,2,2,19,70,0,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229009
6,108,229,9,2,22,1,3,1,5,7,50,3,,,,,22,,,,5,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229009
6,108,229,9,3,22,1,3,1,5,7,50,3,,,,,40,,,,5,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229009
6,108,229,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229014
6,108,229,14,1,16,1,5,2,37,60,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229014
6,108,229,26,1,22,1,3,7,37,49,0,3,,,,,19,40,14,,16,1,2,4,19,160,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229026
6,108,229,30,1,3,1,3,6,5,60,,3,,,,,19,,,,16,1,2,5,19,150,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229030
6,108,230,5,1,58,1,3,2,7,140,,1,2,7,140,,19,,,,5,1,4,3,15,18,,3,,,,,37,12,,,16,1,1,1,19,27,,3,,,,,37,12,,,16,1,1,1,19,25,,3,,,,,37,12,,,,,,,,,,,,,,,,,,,106230005
6,108,230,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230005
6,108,230,14,2,30,1,3,1,37,21,,3,,,,,19,,,,58,1,3,3,,21,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230014
6,108,230,14,1,30,1,3,1,7,65,,3,,,,,19,,,,58,1,3,1,7,60,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230014
6,108,230,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230018
6,108,230,18,1,65,1,3,1,7,84,,3,,,,,19,,,,58,1,3,,,,,3,1,7,90,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230018
6,108,230,25,1,22,1,3,12,7,78,,3,,,,,19,,,,3,1,3,2,7,180,,3,,,,,19,,,,23,1,3,1,7,90,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230025
6,108,230,29,1,4,1,3,1.5,7,126,,3,,,,,19,3,40,,58,1,3,1,7,78,,3,,,,,19,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230029
6,108,230,45,1,22,1,3,3,7,22,50,3,,,,,19,40,3,14,8,1,3,2,7,110,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230045
6,108,230,47,1,65,1,3,1,7,84,,3,,,,,19,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230047
6,108,230,48,1,22,1,3,4,7,280,,3,,,,,19,,,,66,1,3,4,7,300,,3,,,,,19,,,,16,1,1,10,6,50,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230048
6,108,230,48,2,22,1,3,2,7,140,,3,,,,,19,,,,66,1,3,2,7,14,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230048
6,108,230,51,1,22,1,3,2,7,140,,3,,,,,19,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230051
6,108,230,54,2,65,1,,1,7,84,,3,,,,,19,,,,84,1,3,10,37,90,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230054
6,108,230,54,1,65,1,,1,7,84,,3,,,,,19,40,,,84,1,3,10,37,90,,3,,,,,19,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230054
6,108,230,62,1,22,1,3,2,7,140,,3,,,,,19,,,,58,1,3,2,7,120,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230062
6,108,230,64,1,22,,3,2,7,180,,3,,,,,19,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230064
6,108,230,64,2,22,,3,2,7,180,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230064
