"id1","id2","id3","id4","s9d_ie","s9e_i","s9e_ii","s9e_9","s9e_10","s9e_11","s9e_12","s9e_13","s9e_14","s9e_15","s9e_16","s9e_iii","s9e_iv","hhno"
6,94,180,20,5,14,20,"B","A","C","C","B","B","B","B",14,40,106180020
6,94,180,20,4,14,0,"B","A","B","C","B","A","B","A",14,20,106180020
6,94,180,22,,,,"B","D","C","B","C","A","A","C",,,106180022
6,94,180,22,,,,"D","D","A","C","B","A","A","C",,,106180022
6,94,181,10,4,2,5,"B","A","D","C","C","B","B","B",2,12,106181010
6,94,181,13,4,12,12,"C","C","A","D","C","C","A","C",12,15,106181013
6,94,181,13,3,11,53,"A","B","B","D","C","B","A","C",11,57,106181013
6,94,181,18,,12,27,"B","C","C","A","D","B","C",,,,106181018
6,94,181,20,1,9,15,"B","A","D","C","C","B","D","A",9,20,106181020
6,94,181,24,5,,,"B","A","D","C","D","A","B","A",,,106181024
6,94,181,24,4,,,"B","A","B","B","D","B","B","B",,,106181024
6,94,181,24,3,,,"B","A","C","D","C","C","C","C",,,106181024
6,94,181,27,2,,,"C","C","B","B","B","D","D",,,,106181027
6,94,181,27,1,,,"B","B","C","C","C","B","B","C",,,106181027
6,94,181,30,3,,,"B","A","B","B","B","C","D","B",,,106181030
6,94,181,30,5,,,"B","A","B","D","B","B","A","C",,,106181030
6,94,181,30,7,,,"B","A","A","D","C","B","D","C",,,106181030
6,94,181,30,4,,,"B","A","C","C","C","B","B","C",,,106181030
6,94,181,30,6,,,"B","A","A","B","A","B","A","C",,,106181030
6,94,181,31,3,,,"B","B","C","C","C","D","D","C",,,106181031
6,94,181,32,3,,,"C","B","C","C","B","C","D","B",,,106181032
6,94,181,34,2,38,1,"B","A","A","C","B","D","D","D",3,7,106181034
6,95,182,20,3,10,50,"C","D","D","C","D","D","D","C",11,5,106182020
6,95,182,26,2,12,15,"B","A","D","C","C","B","B","C",12,18,106182026
6,95,182,47,5,,,"D","B","B","C","D","C","D","C",,,106182047
6,95,182,47,3,11,5,"B","A","A","C","C","A","D","D",11,8,106182047
6,95,182,47,4,,,"B","D","C","D","B","B","B","D",,,106182047
6,95,182,49,,14,5,"B","C","A","B","C","B","C","C",14,15,106182049
6,95,182,50,4,,,"B","A","C","C","B","C","C","D",,,106182050
6,95,182,50,3,,,"B","A","D","C","C","B","A","B",,,106182050
6,95,182,65,4,8,8,"A","B","A","C",,"B","A","A",8,11,106182065
6,95,182,65,3,3,1,"C","D","A","D","A","C","A","D",3,6,106182065
6,95,182,88,3,,,"B","A","D","C","C","B","D","B",,,106182088
6,95,182,88,4,,,"B","A","D","C","C","B","D","A",,,106182088
6,95,182,95,2,,,"B","A","D","C","C","C","D","A",,,106182095
6,95,184,83,3,8,26,"B","C","A","C","A","A","A","A",8,30,106184083
6,95,184,89,2,10,52,"B","A","D","C","C","B","D","B",11,14,106184089
6,95,184,94,2,12,,"B","A","D","C","C","B","D","A",12,14,106184094
6,95,184,98,2,12,35,"B","A","D","C","B","B","D","A",12,49,106184098
6,95,184,104,2,,,"B","A","B","C","A","C","B","B",,,106184104
6,96,199,2,8,,,,,,,,,,,,,106199002
6,96,199,2,5,13,17,"B","B","B","D","C","B","A","A",13,21,106199002
6,96,199,2,3,13,5,"B","D","C","D","C","C","B","B",13,8,106199002
6,96,199,2,6,13,22,"B","A","A","C","C","C","B","A",13,27,106199002
6,96,199,2,10,13,30,"C","B","A","B","B","B","B","C",13,35,106199002
6,96,199,2,4,13,10,"C","B","B","C","B","B","B","D",13,15,106199002
6,96,199,2,9,,,,,,,,,,,,,106199002
6,96,199,2,7,,,,,,,,,,,,,106199002
6,96,199,5,1,14,58,"A","B","C","B","B","D","B","A",15,2,106199005
6,96,199,11,4,11,55,"B","A","D","C","C","B","A","A",12,1,106199011
6,96,199,11,2,11,49,"B","A","D","C","C","B","A","A",11,54,106199011
6,96,199,11,,,,,,,,,,,,,,106199011
6,96,199,14,2,11,9,"B","A","D","C","C","B","D","A",11,13,106199014
6,96,199,33,2,12,8,"B","A","D","C","C","B","D","A",12,11,106199033
6,97,189,2,3,8,59,"B","A","D","C","B","A","B","C",9,5,106189002
6,97,189,2,4,8,45,"B","A","A","C","C","B","D","A",8,55,106189002
6,97,189,23,1,17,35,"B","A","D","C","C","B","D","B",17,40,106189023
6,97,189,39,4,14,30,"B","A","D","C","C","B","D","B",14,40,106189039
6,97,189,39,3,14,22,"B","A","D","C","C","B","D","A",14,29,106189039
6,97,189,46,4,9,30,"B","A","D","D","A","A","A","A",9,40,106189046
6,97,189,46,3,9,20,"C","C","C","B","B","B","A","B",9,30,106189046
6,97,189,73,3,4,57,"B","A","A","B","D","D","A","C",5,2,106189073
6,98,190,4,2,14,52,"C","C","D","D","B","B","B",,15,5,106190004
6,98,190,16,4,2,28,"A","B","C","D","C","A","C","D",2,33,106190016
6,98,190,16,3,2,23,"B","A","C","C","A","D","C","D",2,27,106190016
6,98,190,26,4,11,35,"B","A","D","C","C","B","D","D",11,45,106190026
6,98,190,26,3,11,25,"B","A","D","C","C","B","B","B",11,35,106190026
6,99,200,3,2,11,53,"B","A","D","C","C","B","D","A",11,54,106200003
6,99,200,9,5,,,,,,,,,,,,,106200009
6,99,200,9,4,,,,,,,,,,,,,106200009
6,99,200,9,3,13,52,"B","D","D","C","D","C","B","B",13,55,106200009
6,99,200,15,3,12,26,"B","A","A","C","B","B","A","A",12,30,106200015
6,99,200,21,2,,,,,,,,,,,,,106200021
6,99,200,21,3,13,15,"B","A","D","C","A","B","A","A",13,20,106200021
6,99,200,21,5,,,,,,,,,,,,,106200021
6,99,200,21,4,,,,,,,,,,,,,106200021
6,99,200,60,4,15,13,"B","A","D","C","C","B","D","A",15,18,106200060
6,99,200,60,5,15,19,"B","A","D","C","C","B","D","C",15,22,106200060
6,99,200,60,3,15,9,"B","A","D","C","C","B","A","A",15,12,106200060
6,99,200,63,4,9,12,"B","A","B","D","C","C","C","B",9,15,106200063
6,99,200,63,6,9,16,"B","A","C","C","C","C","B","A",9,18,106200063
6,99,200,65,2,,,,,,,,,,,,,106200065
6,99,206,6,5,15,34,"B","A","D","C","C","B","D","A",15,38,106206006
6,99,206,8,1,18,9,"B","A","D","C","C","B","D","A",18,12,106206008
6,99,206,14,4,17,21,"B","A","D","C","C","B","D","A",17,21,106206014
6,99,206,14,2,17,18,"B","A","D","C","C","B","D","A",17,19,106206014
6,99,206,14,3,17,19,"B","A","D","C","C","B","D","A",17,20,106206014
6,99,231,5,2,17,33,"B","C","D","D","B","B","C","A",17,34,106231005
6,99,231,5,3,17,35,"B","D","D","C","D","C","B","B",17,36,106231005
6,99,231,5,7,17,37,"B","C","D","D","C","D","C","A",17,38,106231005
6,99,231,6,7,10,47,"B","B","A","A","A","B","B","B",10,54,106231006
6,99,231,6,6,10,36,"B","A","C","C","C","B","C","A",10,41,106231006
6,99,231,6,5,8,55,"B","A","C","C","C","B","D","A",9,0,106231006
6,99,231,8,4,10,0,"B","A","D","D","C","B","D","C",10,10,106231008
6,99,231,8,3,9,45,"B","A","D","D","C","B","D","A",9,56,106231008
6,99,231,8,5,10,15,"B","A","A","D","A","A","B","A",10,23,106231008
6,99,231,26,2,16,8,"B","C","D","C","C","C","B","C",16,10,106231026
6,99,231,26,3,16,12,"B","D","C","C","A","B","C","D",16,15,106231026
6,99,231,28,2,17,5,"B","A","D","C","C","B","B","A",17,7,106231028
6,99,231,35,1,17,4,"C","C","D","C","C","B","B","C",17,7,106231035
6,99,231,43,3,15,46,"B","A","D","C","C","B","D","A",15,49,106231043
6,99,231,43,4,15,49,"B","A","C","B","A","C","B","C",15,54,106231043
6,99,231,49,3,17,5,"B","A","D","C","C","B","B","A",17,9,106231049
6,99,231,55,4,17,38,"B","A","D","C","C","B","D","C",17,42,106231055
6,99,231,55,3,16,0,"B","A","A","B","A","B","C","C",16,15,106231055
6,100,197,1,3,11,45,"B","A","D","C","A","A","D","C",11,48,106197001
6,100,197,8,1,14,48,"A","D","C","B","A","B","B","A",14,49,106197008
6,100,197,10,4,3,48,"D","D","D","C","D","C","A","B",3,52,106197010
6,100,197,10,3,3,45,"B","C","B","C","C","B","C","A",3,48,106197010
6,100,197,18,3,15,4,"B","A","D","C","C","B","D","A",15,11,106197018
6,100,197,22,1,11,8,"B","A","D","C","C","B","D","C",11,10,106197022
6,100,197,26,3,13,5,"B","A","D","C","C","B","D","A",13,7,106197026
6,100,197,37,1,12,25,"A","C","C","B","D","C","D","D",12,30,106197037
6,100,197,39,3,10,57,"B","D","D","C","B","C","B","A",11,0,106197039
6,100,197,41,3,16,45,"B","A","D","C","C","B","D","A",16,50,106197041
6,100,198,58,2,,,,,,,,,,,,,106198058
6,100,198,58,3,12,20,"D","A","D","C","C","B","D","B",12,25,106198058
6,100,198,71,5,14,51,"C","A","D","C","C","B","D","A",14,53,106198071
6,100,198,73,1,12,48,"B","A","D","C","C","B","D","A",12,52,106198073
6,100,198,96,3,6,53,"B","A","D","C","C","B","D","B",6,55,106198096
6,100,198,96,5,,,,,,,,,,,,,106198096
6,100,198,96,2,7,18,"B","A","D","C","C","B","D","A",7,21,106198096
6,100,198,96,4,,,,,,,,,,,,,106198096
6,100,198,133,4,,,,,,,,,,,,,106198133
6,100,198,133,3,,,,,,,,,,,,,106198133
6,100,198,139,2,,,,,,,,,,,,,106198139
6,100,198,141,3,17,25,"B","A","D","C","C","B","D","A",17,28,106198141
6,100,198,141,4,,,,,,,,,,,,,106198141
6,100,198,143,3,,,,,,,,,,,,,106198143
6,100,198,143,2,16,6,"B","A","D","C","C","B","D","B",16,9,106198143
6,100,198,152,3,,,,,,,,,,,,,106198152
6,100,198,152,2,,,,,,,,,,,,,106198152
6,100,198,152,4,,,,,,,,,,,,,106198152
6,100,198,152,5,,,,,,,,,,,,,106198152
6,100,198,154,2,17,42,"B","A","D","C","C","B","D","A",17,46,106198154
6,100,198,154,3,,,,,,,,,,,,,106198154
6,102,201,8,,,,,,,,,,,,,,106201008
6,102,201,8,2,11,20,"B","A","D","C","C","B","D","A",11,25,106201008
6,102,201,10,2,13,58,"B","A","D","C","C","B","D","A",14,0,106201010
6,102,201,27,3,10,16,"B","D","C","C","A","C","B","B",10,20,106201027
6,102,201,27,2,10,10,"B","A","A","C","C","B","B","A",10,15,106201027
6,102,201,33,1,12,21,"B","A","D","C","C","B","D","A",12,23,106201033
6,102,201,35,2,14,40,"B","A","D","C","C","B","D","B",14,43,106201035
6,102,201,44,4,4,40,"B","A","D","C","C","B","C","C",,,106201044
6,102,205,12,3,10,1,"B","A","D","C","C","B","D","A",10,2,106205012
6,102,205,18,1,11,25,"B","A","B","C","A","B","A","A",11,30,106205018
6,102,205,23,3,16,59,"B","A","D","C","D","B","D","A",17,6,106205023
6,102,205,23,4,17,12,"B","A","D","C","D","B","D","A",17,21,106205023
6,102,205,28,3,14,56,"B","A","D","C","C","B","D","C",15,5,106205028
6,102,205,36,2,17,30,"B","A","D","C","C","B","D","A",17,36,106205036
6,102,207,18,2,,,,,,,,,,,,,106207018
6,102,207,27,2,12,5,"B","A","D","C","C","B","D","A",12,8,106207027
6,102,207,31,2,15,57,"B","A","D","C","C","B","D","A",16,0,106207031
6,102,207,33,4,,,,,,,,,,,,,106207033
6,102,207,33,3,,,,,,,,,,,,,106207033
6,102,207,38,2,,,,,,,,,,,,,106207038
6,102,207,42,5,12,28,"B","A","D","C","C","B","D","A",12,30,106207042
6,102,207,42,4,12,42,"B","A","D","C","C","B","D","A",12,44,106207042
6,102,207,42,3,14,2,"B","A","D","C","C","B","D","B",14,4,106207042
6,102,207,46,3,,,,,,,,,,,,,106207046
6,102,207,46,5,17,44,"B","A","D","C","C","B","B","A",17,46,106207046
6,102,207,46,4,18,2,"B","A","D","C","C","B","D","A",18,5,106207046
6,102,208,18,4,16,43,"B","A","D","C","C","B","D","B",16,45,106208018
6,102,208,19,2,4,23,"B","B","B","C","C","B","A","C",4,25,106208019
6,102,208,30,4,15,49,"B","A","B","D","A","B","C","A",15,4,106208030
6,102,208,30,3,15,27,"B","A","D","C","C","A","D","A",15,30,106208030
6,102,208,37,4,18,21,"B","A","D","C","C","B","D","B",18,25,106208037
6,102,208,37,3,18,15,"B","A","D","C","C","B","D","A",18,20,106208037
6,102,208,48,4,8,23,"B","A","D","C","C","B","D","A",8,27,106208048
6,102,208,48,3,8,21,"B","A","B","C","C","B","D","B",8,22,106208048
6,102,208,48,5,8,28,"B","A","D","C","C","B","D","A",8,33,106208048
6,102,208,59,2,16,45,"B","A","D","C","C","B","D","A",16,48,106208059
6,102,209,14,3,10,14,"B","A","D","C","C","B","D","A",10,15,106209014
6,102,209,18,3,14,10,"B","A","D","C","C","B","D","A",14,11,106209018
6,102,209,25,3,17,34,"B","A","D","C","C","B","D","A",17,35,106209025
6,102,209,25,2,17,32,"B","A","D","C","C","B","D","A",17,33,106209025
6,102,209,36,4,11,12,"B","B","B","C","B","A","D","A",11,13,106209036
6,102,209,36,3,11,10,"B","A","D","C","C","B","A","B",11,11,106209036
6,102,209,37,2,11,30,"B","A","D","C","C","B","D","A",11,31,106209037
6,102,209,44,3,10,11,"B","A","D","C","C","B","D","B",10,12,106209044
6,102,209,59,1,16,18,"B","A","D","C","C","B","D","A",16,19,106209059
6,102,209,64,3,11,30,"B","A","D","C","C","B","D","A",11,31,106209064
6,102,209,68,6,14,7,"B","A","D","C","C","B","D","C",14,12,106209068
6,102,209,68,4,14,1,"B","A","D","C","C","B","D","A",14,6,106209068
6,102,209,68,3,13,59,"B","A","D","C","C","B","D","A",14,1,106209068
6,102,210,7,2,11,20,"B","A","D","C","C","B","D","A",11,28,106210007
6,102,210,11,1,13,33,"B","A","D","C","C","B","D","B",13,36,106210011
6,102,210,12,4,11,26,"B","A","D","C","C","B","D","A",11,31,106210012
6,102,210,12,3,11,20,"B","A","D","C","C","B","D","A",11,25,106210012
6,102,210,12,2,11,15,"B","A","D","C","C","B","D","A",11,19,106210012
6,102,210,15,4,14,45,"B","A","D","C","C","B","D","B",14,49,106210015
6,102,210,15,3,14,40,"B","A","D","C","C","B","D","A",14,45,106210015
6,102,210,15,2,14,36,"B","A","D","C","C","B","D","A",14,39,106210015
6,102,210,16,5,15,21,"B","A","D","C","C","B","D","A",15,24,106210016
6,102,210,16,6,15,25,"B","A","D","C","C","B","D","A",15,29,106210016
6,102,210,16,4,15,15,"B","A","D","C","C","B","D","A",15,20,106210016
6,102,210,30,4,14,15,"B","A","D","C","C","B","D","A",14,20,106210030
6,102,210,86,1,13,35,"B","A","D","C","C","B","D","B",13,38,106210086
6,102,210,96,1,14,34,"B","A","D","C","C","B","D","B",14,38,106210096
6,102,210,98,,,,,,,,,,,,,,106210098
6,102,210,98,4,15,10,"B","A","D","C","C","B","D","A",15,16,106210098
6,102,210,98,2,15,5,"B","A","D","C","C","B","D","A",15,10,106210098
6,102,210,103,6,16,46,"B","A","D","C","C","B","D","B",16,53,106210103
6,102,210,103,,,,,,,,,,,,,,106210103
6,102,210,103,4,16,34,"B","A","D","C","C","B","D","A",16,39,106210103
6,102,210,103,,,,,,,,,,,,,,106210103
6,102,210,120,3,15,53,"B","A","D","C","C","B","D","B",15,57,106210120
6,102,210,120,2,15,47,"B","A","D","C","C","B","D","A",15,52,106210120
6,102,212,1,4,15,27,"B","A","D","C","C","B","D","B",15,35,106212001
6,102,212,1,3,15,22,"B","A","D","C","C","B","D","A",15,26,106212001
6,102,212,8,4,16,45,"B","A","D","C","C","B","D","B",16,55,106212008
6,102,212,8,2,16,28,"B","A","D","C","C","B","A","A",16,36,106212008
6,102,212,8,5,16,35,"B","A","D","C","A","A","B","A",17,5,106212008
6,102,212,8,3,16,36,"B","A","D","C","C","B","D","B",16,45,106212008
6,102,212,12,2,17,46,"B","A","D","C","C","B","D","B",17,51,106212012
6,102,212,33,1,15,42,"B","A","D","C","C","B","D","D",15,44,106212033
6,102,212,34,4,14,42,"B","A","D","C","C","B","D",,14,50,106212034
6,102,212,34,3,14,33,"B","A","D","C","C","B","D","A",14,41,106212034
6,102,212,35,4,17,40,"B","A","D","C","C","B","D","B",17,45,106212035
6,102,212,35,5,17,55,"B","A","D","C","C","B","D","A",18,5,106212035
6,102,214,3,1,9,58,"B","A","D","C","C","B","B","A",9,59,106214003
6,102,214,16,3,11,11,"B","A","D","C","B","B","A","A",11,12,106214016
6,102,214,16,4,11,19,"B","D","B","B","B","B","B","A",11,20,106214016
6,102,214,16,7,12,0,"B","A","D","C","C","B","D","A",12,1,106214016
6,102,214,17,2,5,0,"B","A","D","C","C","B","D","A",5,4,106214017
6,102,214,20,2,9,8,"B","A","D","C","C","B","D","A",9,8,106214020
6,102,214,21,3,2,1,"B","A","D","C","C","A","D","B",2,2,106214021
6,102,214,22,1,4,3,"B","A","D","C","C","B","D","A",4,4,106214022
6,102,214,25,1,5,56,"B","A","C","C","C","B","D","B",5,58,106214025
6,102,214,30,1,6,1,"B","A","D","C","C","B","D","A",6,5,106214030
6,102,214,33,2,8,59,"B","C","B","C","D","B","C","D",9,1,106214033
6,102,214,35,2,11,19,"B","B","D","B","B","B","B","A",11,25,106214035
6,102,214,38,2,3,52,"B","A","D","C","C","B","B","A",3,54,106214038
6,103,221,5,1,9,2,"B","A","D","C","C","B","D","B",9,5,106221005
6,103,221,7,4,,,"B","A","C","C","C","B","D","A",,,106221007
6,103,221,7,3,11,42,"B","A","D","C","C","B","D","A",11,41,106221007
6,103,221,7,2,,,"A","A","D","D","C","B","B","C",,,106221007
6,103,221,15,1,1,7,"B","A","D","B","C","B","A",,1,8,106221015
6,103,221,31,1,3,45,"B","B","C","B","B","C","D","B",3,47,106221031
6,103,221,34,2,5,5,"B","A","D","C","C","B","D","C",5,8,106221034
6,103,221,40,3,9,9,"B","A","C","B","A","A","A","A",9,12,106221040
6,103,221,45,1,11,3,"B","A","B","C","C","B","A","B",11,6,106221045
6,103,221,45,2,11,10,"B","B","C","D","A","A","C","D",11,14,106221045
6,103,221,48,2,3,12,"B","A","D","C","C","B","D","A",3,14,106221048
6,103,221,50,4,5,49,"B","A","D","C","C","B","D","B",5,52,106221050
6,103,221,50,3,5,45,"C","A","C","B","D","C","B","A",5,48,106221050
6,103,221,50,6,5,53,"B","A","D","C","C","B","D","B",5,55,106221050
6,103,221,54,3,9,18,"B","A","D","A","C","B","B","B",9,20,106221054
6,103,221,54,4,9,24,"B","A","D","C","C","B","D","B",9,27,106221054
6,103,221,56,4,11,41,"B","A","D","C","A","A","B","A",11,44,106221056
6,103,221,56,5,11,51,"B","B","B","A","D","B","A","B",11,55,106221056
6,103,221,56,3,11,32,"B","A","D","C","C","B","D","B",11,34,106221056
6,103,221,65,3,1,12,"B","A","D","C","C","B","D","A",1,14,106221065
6,103,221,65,4,1,17,"B","A","D","C","C","B","D","B",1,19,106221065
6,103,221,65,5,1,22,"B","A","D","C","C","B","D","C",1,24,106221065
6,103,221,78,3,3,22,"B","A","D","B","C","B","A","B",3,23,106221078
6,103,221,78,5,3,33,"B","A","D","C","C","B","D","B",3,35,106221078
6,103,221,78,6,3,38,"D","C","B","C","D","B","B","A",3,40,106221078
6,103,221,78,7,3,43,"B","A","D","A","C","B","B","C",3,45,106221078
6,103,221,78,4,3,26,"D","A","C","C","B","B","D","B",3,29,106221078
6,103,221,87,1,5,5,"B","A","D","C","C","B","A","A",5,7,106221087
6,103,221,87,2,5,11,"B","A","D","C","C","B","A","C",5,13,106221087
6,103,222,1,2,2,5,"A","B","D","C","D","A","A","C",2,10,106222001
6,103,222,3,3,5,18,"B","C","C","B","D","B","A","C",5,20,106222003
6,103,222,3,7,4,5,"B","A","D","A","A","A","D","B",4,10,106222003
6,103,222,3,2,1,12,"A","B","A","A","A","A","A","D",1,13,106222003
6,103,222,3,4,5,50,"B","A","D","C","C","B","A","A",5,53,106222003
6,103,222,3,5,4,48,"B","A","C","C","D","A","A","B",4,52,106222003
6,103,222,3,6,12,57,"C","A","A","B","C","C","D","D",1,3,106222003
6,103,222,3,8,4,23,"A","B","C","D","D","C","B","A",4,25,106222003
6,103,222,7,3,5,50,"B","A","D","C","C","B","A","A",5,54,106222007
6,103,222,7,4,6,43,"A","B","A","A","A","A","A","B",6,44,106222007
6,103,222,16,3,7,13,"B","B","A","C","C","A","D","A",7,18,106222016
6,103,222,18,2,1,35,"A","B","A","A","B","A","B","B",1,36,106222018
6,103,222,24,2,3,7,"B","A","D","C","C","B","D","A",3,10,106222024
6,103,222,27,3,1,58,"B","A","D","C","C","B","D","A",2,0,106222027
6,103,222,27,2,2,50,"B","A","D","C","C","B","D","C",7,52,106222027
6,103,222,27,4,2,43,"A","C","B","C","D","A","C","A",2,44,106222027
6,103,222,31,3,3,38,"B","A","D","C","C","B","D","A",3,41,106222031
6,103,222,31,1,2,30,"B","A","B","D","D","A","D","B",2,36,106222031
6,103,222,43,2,7,16,"A","B","A","A","A","A","A","A",7,30,106222043
6,103,222,49,3,4,58,"B","A","D","C","C","B","B","A",5,4,106222049
6,106,237,3,2,17,17,"B","A","D","C","C","B","D","A",17,20,106237003
6,106,237,3,5,17,39,"B","A","D","C","C","B","D","A",17,49,106237003
6,106,237,3,4,15,40,"B","A","D","C","C","B","D","A",15,43,106237003
6,106,237,16,3,17,29,"B","A","D","C","C","B","D","B",17,30,106237016
6,106,237,16,7,17,58,"B","A","D","C","D","B","D","A",18,1,106237016
6,106,237,27,5,13,54,"B","A","D","C","C","B","D","A",13,58,106237027
6,106,237,44,3,17,37,"B","A","D","B","B","B","C","B",17,38,106237044
6,106,237,53,3,15,26,"C","A","A","B","B","C","C","B",15,29,106237053
6,106,237,57,6,16,50,"B","A","D","C","B","B","A","C",16,54,106237057
6,106,237,57,7,16,12,"B","A","D","C","C","A","D","A",16,16,106237057
6,106,237,62,3,19,36,"B","A","D","A","C","B","D","A",19,38,106237062
6,106,237,62,2,19,18,"B","A","D","C","C","B","D","A",19,20,106237062
6,106,237,62,5,12,18,"B","A","D","A","C","B","B","A",12,21,106237062
6,106,237,74,5,13,20,"C","A","D","C","B","A","D","B",13,23,106237074
6,106,237,74,3,12,36,"B","A","D","C","C","B","D","A",12,40,106237074
6,106,237,74,4,13,4,"B","C","D","D","C","B","A","C",13,8,106237074
6,106,237,77,6,15,23,"B","A","C","A","D","C","A","D",15,24,106237077
6,106,237,77,4,14,51,"B","A","B","C","A","C","B","C",14,52,106237077
6,106,237,77,5,19,1,"B","A","D","C","D","B","B","D",19,3,106237077
6,108,229,1,9,7,40,"B","A","D","A","C","B","D","B",7,45,106229001
6,108,229,1,8,7,35,"B","A","D","A","D","B","D","B",7,40,106229001
6,108,229,1,5,7,26,"B","A","D","A","C","B","D",,7,28,106229001
6,108,229,2,4,9,41,"C","D","C","A","C","B","B","C",9,51,106229002
6,108,229,2,3,9,23,"C","C","C","C","D","C","C","B",9,31,106229002
6,108,229,5,2,12,20,"B","C","C","C","B","B","C","A",12,27,106229005
6,108,229,8,4,2,43,"B","A","D","C","C","B","D","A",2,44,106229008
6,108,229,8,6,2,59,"B","A","D","D","C","B","B","A",3,0,106229008
6,108,229,8,3,2,36,"B","A","D","A","C","B","A","C",2,38,106229008
6,108,229,8,5,2,50,"B","A","D","A","A","B","B","A",2,52,106229008
6,108,229,8,7,3,3,"B","A","D","B","C","A","B","B",3,5,106229008
6,108,229,12,4,4,20,"B","A","D","C","A","A","A","A",4,22,106229012
6,108,229,12,3,4,11,"B","A","D","C","C","B","A","A",4,12,106229012
6,108,229,12,5,4,30,"B","C","D","D","C","B","A","B",4,32,106229012
6,108,229,13,3,8,53,"B","C","D","A","A","A","A","A",8,55,106229013
6,108,229,13,8,8,56,"C","D","B","B","D","D","C","C",8,59,106229013
6,108,229,13,6,9,0,"B","B","A","A","A","C","B","B",9,4,106229013
6,108,229,13,4,8,47,"B","A","D","C","B","B","B","B",8,49,106229013
6,108,229,13,5,8,50,"B","A","D","C","C","A","A","A",8,52,106229013
6,108,229,17,1,1,33,"B","B","D","D","B","C","A","C",1,36,106229017
6,108,229,20,4,9,20,"B","A","D","C","C","B","D","B",9,23,106229020
6,108,229,20,3,9,15,"B","A","D","C","C","B","D","B",9,19,106229020
6,108,229,20,5,9,24,"C","B","C","D","B","C","C","C",9,27,106229020
6,108,229,26,2,9,6,"B","A","B","B","B","B","A","B",9,12,106229026
6,108,229,30,1,5,3,"B","A","D","C","C","B","D","A",5,5,106229030
6,108,230,5,2,9,42,"C","C","C","C","D",,"A","B",9,51,106230005
6,108,230,5,1,9,22,"B","B","C","B","C","C",,"B",9,30,106230005
6,108,230,14,1,12,10,"A","C","B","B","B","C","A",,12,20,106230014
6,108,230,18,4,3,20,"B","C","B","B","B","B","A",,3,25,106230018
6,108,230,18,3,3,15,"B","C","B","B","B","B","A",,3,19,106230018
6,108,230,29,3,9,6,"A","B","B","A","A","B","A","D",9,8,106230029
6,108,230,29,4,9,8,"D","D","C","B","B","D","C","A",9,10,106230029
6,108,230,45,3,11,50,"A","D","A","D","D","A","B","C",11,55,106230045
