"id1","id2","hhno","hhmid","s10av_a42","s10av_a43","s10av_a44","s10av_a45","s10av_a46","s10av_a47","s10av_a48"
6,99,106200015,2,5,5,3,1,1,1,1
6,99,106200015,3,5,5,1,1,1,1,1
6,99,106200021,1,5,4,4,2,1,52,1
6,99,106200021,2,4,4,4,2,1,26,1
6,99,106200021,3,4,4,5,2,2,,1
6,99,106200025,1,4,4,4,2,1,52,1
6,99,106200025,2,5,5,4,2,2,,1
6,99,106200034,1,5,5,1,2,2,,1
6,99,106200039,1,5,5,1,2,1,52,1
6,99,106200043,1,4,4,2,1,2,,1
6,99,106200051,1,5,5,1,2,1,50,1
6,99,106200051,2,5,5,1,2,1,50,1
6,99,106200057,1,5,5,1,2,1,50,1
6,99,106200059,1,4,4,1,2,1,10,1
6,99,106200059,2,4,4,1,2,1,15,1
6,99,106200060,1,5,5,1,2,1,20,1
6,99,106200060,4,4,4,1,2,1,10,1
6,99,106200060,5,4,4,1,1,2,,1
6,99,106200063,1,3,5,3,1,1,1,1
6,99,106200063,2,3,5,3,1,1,1,1
6,99,106200063,3,1,5,5,1,1,1,1
6,99,106200065,1,5,5,5,2,1,52,1
6,99,106200065,2,4,4,5,2,2,,1
6,99,106200076,1,4,5,3,1,2,,1
6,99,106200076,2,4,5,3,1,2,,1
6,99,106206002,1,4,4,1,2,1,5,1
6,99,106206006,1,5,5,1,2,1,10,1
6,99,106206006,2,5,5,1,2,1,10,1
6,99,106206006,5,5,5,1,1,2,,1
6,99,106206008,1,2,1,2,2,2,,2
6,99,106206014,1,5,5,1,2,1,6,1
6,99,106206014,3,5,5,1,2,2,,1
6,99,106206014,4,5,5,1,2,2,,1
6,99,106206023,1,4,4,1,2,1,6,1
6,99,106206024,1,4,4,2,2,1,5,1
6,99,106206026,1,4,5,1,2,1,7,1
6,99,106206029,1,4,4,2,2,1,6,1
6,99,106206030,1,5,5,1,2,1,5,1
6,99,106206031,1,4,4,2,1,2,,1
6,99,106206034,1,5,5,1,2,2,,1
6,99,106206034,2,5,5,1,2,1,10,1
6,99,106206037,1,4,4,1,1,2,,1
6,99,106206040,1,3,2,2,2,1,1,2
6,99,106206044,1,5,5,1,2,1,10,1
6,99,106206044,2,5,4,2,2,1,10,1
6,99,106206051,1,4,4,1,1,2,,1
6,99,106231005,1,5,5,3,1,2,,1
6,99,106231005,2,5,5,2,1,2,,1
6,99,106231005,7,5,5,2,1,2,,1
6,99,106231006,1,5,5,1,1,1,2,1
6,99,106231006,5,5,5,3,1,1,1,1
6,99,106231006,6,5,5,2,1,1,1,1
6,99,106231008,1,5,5,3,1,1,1,1
6,99,106231008,3,5,5,2,1,1,1,1
6,99,106231008,4,5,5,2,1,1,1,2
6,99,106231011,1,5,5,2,1,2,,1
6,99,106231026,1,5,5,2,1,1,3,1
6,99,106231026,2,5,5,2,1,1,3,1
6,99,106231026,3,5,5,2,1,1,2,1
6,99,106231028,1,5,5,1,1,2,,1
6,99,106231028,2,5,5,1,1,1,1,1
6,99,106231030,1,1,1,3,1,1,1,1
6,99,106231035,1,5,5,3,1,2,,1
6,99,106231036,1,4,4,3,1,2,,1
6,99,106231039,1,5,5,2,1,2,,1
6,99,106231039,2,5,5,3,1,2,,1
6,99,106231043,2,5,5,1,1,1,1,1
6,99,106231043,3,5,5,1,1,2,,1
6,99,106231046,2,4,5,3,1,1,2,1
6,99,106231049,1,5,5,4,2,1,2,1
6,99,106231049,2,5,5,3,2,1,2,1
6,99,106231049,3,4,5,3,2,2,,1
6,99,106231055,1,5,5,4,1,1,1,1
6,99,106231055,2,5,5,3,1,1,1,1
6,99,106231055,3,5,5,3,1,2,,1
6,99,106231057,1,5,5,3,1,1,1,1
6,100,106197001,1,2,3,3,1,2,,1
6,100,106197001,2,2,2,3,1,2,,1
6,100,106197001,3,4,2,4,1,2,,1
6,100,106197008,1,1,4,3,1,2,,1
6,100,106197010,1,4,5,1,1,2,,1
6,100,106197010,3,5,5,1,1,2,,1
6,100,106197015,1,5,5,1,2,1,1,1
6,100,106197018,1,5,5,1,2,1,1,1
6,100,106197018,2,5,5,1,2,1,1,1
6,100,106197018,3,4,5,1,2,2,,1
6,100,106197022,1,4,4,1,2,2,,1
6,100,106197023,1,4,4,2,,2,,1
6,100,106197024,1,4,4,1,2,1,1,1
6,100,106197024,2,4,4,1,2,1,1,1
6,100,106197025,1,5,4,2,2,2,,1
6,100,106197025,2,5,4,2,2,2,,1
6,100,106197026,1,4,4,2,2,2,,1
6,100,106197026,2,4,4,2,2,1,2,1
6,100,106197037,1,5,5,3,1,1,1,1
6,100,106197039,1,5,5,2,1,2,,1
6,100,106197039,2,5,5,1,1,2,,1
6,100,106197040,1,5,5,1,2,1,2,1
6,100,106197040,2,5,5,1,2,1,3,1
6,100,106197041,1,5,5,1,2,1,2,1
6,100,106197041,2,5,5,1,2,1,1,1
6,100,106197041,7,5,5,1,2,1,2,1
6,100,106197044,1,4,2,4,2,1,5,1
6,100,106198029,1,4,5,5,2,1,26,1
6,100,106198029,2,4,4,5,2,1,32,1
6,100,106198040,1,4,4,5,2,1,52,1
6,100,106198058,1,5,5,4,2,1,52,1
6,100,106198058,2,4,5,5,2,1,52,1
6,100,106198058,3,4,4,5,2,1,12,1
6,100,106198071,1,4,5,4,2,1,2,1
6,100,106198071,2,4,5,4,2,2,,1
6,100,106198071,5,5,5,5,2,2,,1
6,100,106198073,1,4,4,5,2,2,,1
6,100,106198079,1,5,5,4,2,1,52,1
6,100,106198079,2,4,4,5,2,1,52,1
6,100,106198096,1,5,5,5,1,1,52,1
6,100,106198096,2,4,4,5,2,2,,1
6,100,106198096,3,4,4,5,2,2,,1
6,100,106198117,1,4,5,4,2,1,6,1
6,100,106198127,1,4,5,4,2,1,38,1
6,100,106198127,2,5,5,5,2,1,42,1
6,100,106198133,1,4,4,5,2,1,30,1
6,100,106198133,2,4,5,4,2,1,52,1
6,100,106198133,3,2,5,5,2,2,,1
6,100,106198139,1,5,4,5,2,2,,1
6,100,106198141,1,4,5,5,2,2,,1
6,100,106198141,2,4,5,5,2,2,,1
6,100,106198141,3,4,4,5,2,2,,1
6,100,106198143,1,4,4,5,2,2,,1
6,100,106198143,2,4,5,5,2,2,,1
6,100,106198152,1,5,5,5,2,1,28,1
6,100,106198152,2,4,4,5,2,1,30,1
6,100,106198154,1,5,5,5,2,1,52,1
6,100,106198154,2,4,4,5,2,2,,1
6,102,106201002,1,4,4,1,2,1,1,1
6,102,106201003,1,2,1,5,2,2,,1
6,102,106201005,1,5,5,5,2,2,,1
6,102,106201006,1,4,4,5,2,2,,1
6,102,106201008,1,5,5,5,2,2,,1
6,102,106201008,2,4,5,5,2,2,,1
6,102,106201010,1,4,4,5,2,2,,1
6,102,106201010,2,1,5,5,2,2,,1
6,102,106201017,1,4,4,2,2,2,,1
6,102,106201023,1,5,5,3,2,1,3,1
6,102,106201025,1,5,5,2,2,1,2,1
6,102,106201026,2,1,3,3,2,2,,1
6,102,106201027,1,5,5,2,2,1,2,1
6,102,106201027,2,5,5,2,2,2,,1
6,102,106201031,1,5,5,1,1,2,,1
6,102,106201033,1,4,4,1,2,1,16,1
6,102,106201035,1,2,2,2,2,1,10,1
6,102,106201035,2,4,4,2,1,2,,1
6,102,106201044,1,3,1,5,1,2,,1
6,102,106201044,2,4,1,5,2,1,2,1
6,102,106205003,1,4,4,2,2,2,,1
6,102,106205003,2,4,4,2,2,2,,1
6,102,106205005,1,2,2,2,2,2,,1
6,102,106205009,1,4,4,1,2,2,,2
6,102,106205012,1,4,4,1,2,2,,1
6,102,106205012,2,4,4,1,2,2,,1
6,102,106205012,3,4,4,1,2,2,,1
6,102,106205014,1,4,4,1,,2,,2
6,102,106205018,1,2,2,2,2,2,,2
6,102,106205019,2,4,4,2,1,2,,1
6,102,106205023,1,2,2,2,2,2,,2
6,102,106205023,2,4,4,2,2,2,,1
6,102,106205023,3,4,4,2,2,2,,1
6,102,106205024,1,4,4,1,2,2,,1
6,102,106205024,2,4,4,2,2,2,,1
6,102,106205025,1,4,4,1,2,2,,1
6,102,106205027,1,4,4,1,2,2,,1
6,102,106205027,2,4,4,1,2,2,,1
6,102,106205028,2,4,4,2,2,2,,1
6,102,106205030,1,4,4,1,1,2,,1
6,102,106205034,1,5,4,2,2,2,,1
6,102,106205036,1,4,2,2,2,2,,1
6,102,106205036,2,4,4,2,2,2,,1
6,102,106207007,1,4,4,5,2,2,,1
6,102,106207007,2,4,4,5,2,2,,1
6,102,106207018,1,5,5,5,2,2,,1
6,102,106207018,2,4,5,5,2,2,,1
6,102,106207020,1,1,1,5,2,2,,1
6,102,106207020,2,1,2,5,2,2,,1
6,102,106207023,1,4,4,5,2,2,,1
6,102,106207023,2,5,4,5,2,2,,1
6,102,106207027,1,4,4,5,2,2,,1
6,102,106207027,2,2,2,5,2,2,,1
6,102,106207031,1,4,4,5,2,2,,1
6,102,106207032,1,5,4,5,2,2,,1
6,102,106207033,1,5,4,5,2,2,,1
6,102,106207033,4,4,4,5,2,2,,1
6,102,106207038,1,1,3,5,2,2,,1
6,102,106207038,2,4,4,5,2,2,,1
6,102,106207039,1,4,5,5,2,2,,1
6,102,106207039,2,4,4,5,2,2,,1
6,102,106207041,1,1,1,5,2,2,,1
6,102,106207042,1,2,1,5,2,2,,1
6,102,106207042,2,4,2,5,2,2,,1
6,102,106207042,3,4,1,5,2,2,,1
6,102,106207046,1,4,4,5,2,2,,1
6,102,106207046,2,2,4,5,2,2,,1
6,102,106207046,4,1,1,5,2,2,,1
6,102,106207053,1,2,1,5,2,2,,1
6,102,106207053,2,4,1,5,2,2,,1
6,102,106207054,1,4,5,5,2,2,,1
6,102,106208007,1,3,5,3,1,2,,1
6,102,106208018,1,4,4,4,2,2,,1
6,102,106208018,2,3,2,4,2,2,,1
6,102,106208018,4,3,3,3,2,2,,1
6,102,106208019,1,3,4,3,2,2,,1
6,102,106208021,1,3,3,3,2,2,,1
6,102,106208030,1,4,3,4,2,2,,1
6,102,106208030,2,4,4,5,2,2,,1
6,102,106208030,3,3,5,4,2,2,,1
6,102,106208031,1,3,4,4,1,2,,1
6,102,106208037,1,1,5,5,2,2,,1
6,102,106208037,2,1,4,5,2,2,,1
6,102,106208037,3,1,3,5,2,2,,1
6,102,106208040,1,5,5,3,2,1,1,1
6,102,106208041,1,4,5,2,2,2,,1
6,102,106208041,2,3,5,3,2,2,,1
6,102,106208047,1,4,3,3,2,2,,1
6,102,106208047,2,3,3,3,2,2,,1
6,102,106208048,1,5,5,3,2,2,,1
6,102,106208048,2,5,5,2,2,2,,1
6,102,106208048,3,5,5,4,2,2,,1
6,102,106208054,1,4,4,3,2,1,2,1
6,102,106208059,1,3,2,5,1,2,,1
6,102,106208059,2,3,1,4,1,2,,1
6,102,106208059,3,3,2,3,1,2,,1
6,102,106208073,1,1,3,4,2,2,,1
6,102,106208073,2,2,3,3,2,2,,1
6,102,106208080,1,3,4,4,2,2,,1
6,102,106208080,2,3,5,4,2,2,,1
6,102,106209014,2,4,2,2,1,1,10,2
6,102,106209014,3,4,2,2,2,2,,2
6,102,106209018,1,4,4,2,2,2,,1
6,102,106209018,2,4,4,2,2,2,,1
6,102,106209018,3,4,4,2,2,2,,1
6,102,106209023,2,3,3,3,2,2,,2
6,102,106209025,1,3,3,3,2,2,,2
6,102,106209025,2,3,3,3,2,2,,2
6,102,106209028,1,3,3,3,2,2,,2
6,102,106209028,2,3,3,3,2,2,,2
6,102,106209034,1,4,4,2,1,2,,2
6,102,106209036,2,2,2,3,2,2,,2
6,102,106209036,4,3,3,3,2,2,,3
6,102,106209037,1,4,4,3,2,2,,2
6,102,106209037,2,4,4,3,1,2,,4
6,102,106209042,1,4,4,2,2,2,,1
6,102,106209044,1,3,3,3,2,,,2
6,102,106209044,2,3,3,3,2,,,2
6,102,106209054,1,4,4,2,2,2,,1
6,102,106209059,1,3,3,3,1,2,,2
6,102,106209064,1,2,2,3,2,2,,2
6,102,106209064,2,3,3,3,2,2,,2
6,102,106209064,3,2,2,3,1,2,,5
6,102,106209067,1,3,3,3,1,,,2
6,102,106209068,1,4,4,2,2,2,,1
6,102,106209068,2,4,4,2,2,2,,1
6,102,106209068,6,3,3,3,2,2,,1
6,102,106210003,1,5,5,5,2,2,,2
6,102,106210007,1,5,5,4,2,2,,1
6,102,106210007,2,5,5,4,2,2,,1
6,102,106210011,1,5,5,2,2,2,,1
6,102,106210012,1,5,5,1,2,2,,1
6,102,106210012,2,5,5,2,2,2,,1
6,102,106210012,3,5,5,2,2,2,,1
6,102,106210015,1,5,5,5,2,2,,1
6,102,106210015,2,5,5,5,2,2,,2
6,102,106210015,3,5,5,5,2,2,,2
6,102,106210016,1,5,5,1,2,2,,1
6,102,106210016,2,5,5,1,2,2,,1
6,102,106210016,5,5,5,1,2,2,,1
6,102,106210017,1,4,4,2,2,2,,1
6,102,106210017,2,4,4,2,2,2,,1
6,102,106210030,1,5,5,1,2,2,,1
6,102,106210030,2,5,5,4,2,2,,1
6,102,106210030,4,5,5,5,2,2,,2
6,102,106210036,1,5,5,1,2,2,,1
6,102,106210036,2,5,5,2,2,2,,2
6,102,106210036,3,4,5,4,2,2,,1
6,102,106210046,1,4,4,5,2,2,,1
6,102,106210086,1,5,5,2,2,2,,1
6,102,106210096,1,5,5,3,2,2,,1
6,102,106210098,1,5,5,5,2,2,,1
6,102,106210098,2,5,5,5,2,2,,1
6,102,106210098,3,5,5,5,2,2,,1
6,102,106210103,1,5,5,2,2,2,,1
6,102,106210103,2,4,5,2,2,2,,1
6,102,106210103,4,5,5,1,2,2,,1
6,102,106210120,1,5,5,5,2,2,,1
6,102,106210120,2,5,5,5,2,2,,2
6,102,106210120,3,5,5,5,2,2,,3
6,102,106212001,1,1,1,5,2,2,,1
6,102,106212001,2,1,1,5,2,2,,1
6,102,106212001,3,1,1,5,2,2,,1
6,102,106212006,1,1,1,5,2,2,,1
6,102,106212006,2,1,1,5,2,2,,1
6,102,106212008,1,1,1,5,2,2,,1
6,102,106212008,2,1,1,5,2,2,,1
6,102,106212008,3,1,1,5,2,2,,1
6,102,106212012,1,1,1,5,2,2,,1
6,102,106212012,2,1,1,5,2,2,,1
6,102,106212012,3,1,1,5,2,2,,1
6,102,106212014,1,1,1,5,2,2,,1
6,102,106212019,1,5,5,5,2,2,,1
6,102,106212022,1,2,2,2,1,2,,4
6,102,106212030,1,1,1,5,2,2,,1
6,102,106212030,2,1,1,5,2,2,,1
6,102,106212030,5,1,1,5,2,2,,1
6,102,106212033,1,1,1,5,2,2,,1
6,102,106212034,1,4,5,5,2,2,,1
6,102,106212034,2,2,5,5,2,2,,1
6,102,106212034,3,1,4,5,2,2,,1
6,102,106212035,1,1,1,5,2,2,,1
6,102,106212035,2,1,1,5,2,2,,1
6,102,106212035,3,1,1,5,2,2,,1
6,102,106212036,1,5,5,5,2,2,,1
6,102,106212036,2,5,5,5,2,2,,1
6,102,106212037,1,2,2,4,1,2,,1
6,102,106212038,1,1,1,5,2,2,,1
6,102,106212038,2,1,1,5,2,2,,1
6,102,106212039,1,1,1,5,2,2,,1
6,102,106212039,2,1,1,5,2,2,,1
6,102,106214001,1,2,4,5,1,2,,1
6,102,106214001,2,1,4,5,1,2,,1
6,102,106214002,1,1,3,5,2,2,,1
6,102,106214002,2,3,4,5,2,2,,1
6,102,106214003,1,3,3,4,2,2,,1
6,102,106214014,1,2,3,4,1,2,,2
6,102,106214015,1,1,3,4,1,2,,1
6,102,106214016,1,1,3,4,1,2,,1
6,102,106214016,2,1,4,5,1,2,,2
6,102,106214016,7,1,4,4,1,2,,1
6,102,106214017,1,1,4,5,1,2,,1
6,102,106214017,2,2,5,5,1,2,,1
6,102,106214020,1,1,4,2,1,2,,2
6,102,106214020,2,1,4,4,1,2,,1
6,102,106214021,1,1,1,5,1,2,,2
6,102,106214021,3,1,1,5,1,2,,2
6,102,106214022,1,3,3,4,1,2,,1
6,102,106214025,1,1,2,3,2,2,,3
6,102,106214030,1,2,4,4,1,2,,2
6,102,106214033,1,4,4,3,1,2,,1
6,102,106214035,1,2,5,5,1,2,,1
6,102,106214035,2,1,5,5,1,2,,1
6,102,106214038,1,1,4,4,1,2,,1
6,102,106214038,2,1,4,4,1,2,,2
6,103,106221005,1,2,3,4,2,2,,2
6,103,106221007,1,4,1,5,1,2,,2
6,103,106221007,2,4,1,5,1,2,,2
6,103,106221007,3,4,1,5,2,2,,1
6,103,106221015,1,1,1,5,1,1,1,1
6,103,106221031,1,5,5,1,2,2,,2
6,103,106221034,1,4,4,5,2,2,,2
6,103,106221034,2,1,1,5,2,2,,2
6,103,106221040,1,1,1,5,2,2,,2
6,103,106221040,2,2,1,4,2,2,,2
6,103,106221045,1,4,1,5,2,2,,1
6,103,106221045,2,1,1,5,2,2,,1
6,103,106221047,1,1,1,5,2,2,,2
6,103,106221048,1,1,1,5,2,2,,1
6,103,106221048,2,2,2,4,2,2,,2
6,103,106221050,1,4,4,4,1,2,,1
6,103,106221050,2,1,1,5,1,2,,1
6,103,106221050,3,1,1,5,1,2,,1
6,103,106221054,1,4,4,4,2,2,,1
6,103,106221054,2,2,2,5,2,2,,1
6,103,106221054,4,2,2,5,2,2,,1
6,103,106221056,2,4,4,2,2,2,,1
6,103,106221056,3,1,1,5,2,2,,1
6,103,106221056,4,1,1,5,2,2,,1
6,103,106221065,1,2,2,4,2,2,,2
6,103,106221065,2,1,1,4,2,2,,1
6,103,106221065,4,1,4,1,2,2,,1
6,103,106221078,1,4,4,5,2,2,,1
6,103,106221078,2,1,1,5,2,2,,1
6,103,106221078,5,1,1,5,2,2,,1
6,103,106221087,1,1,1,5,2,2,,1
6,103,106221087,2,1,1,5,2,2,,2
6,103,106222001,1,5,1,5,2,1,1,1
6,103,106222001,2,5,1,5,2,2,,1
6,103,106222003,1,5,1,1,2,1,5,1
6,103,106222003,2,5,1,1,1,2,,1
6,103,106222003,6,5,5,5,1,2,,1
6,103,106222007,1,1,1,5,2,1,24,1
6,103,106222007,2,1,1,5,2,1,24,1
6,103,106222007,3,1,1,5,1,2,,1
6,103,106222016,1,5,1,5,2,2,,1
6,103,106222016,2,5,1,5,2,2,,1
6,103,106222016,3,5,1,5,2,2,,1
6,103,106222018,1,1,1,5,1,1,24,1
6,103,106222021,1,1,1,5,1,1,2,1
6,103,106222024,1,5,1,5,2,1,3,1
6,103,106222024,2,1,1,5,2,1,24,1
6,103,106222026,1,5,1,5,2,1,5,1
6,103,106222027,1,5,5,5,2,1,10,1
6,103,106222027,2,5,5,5,1,2,,1
6,103,106222027,3,5,5,5,1,2,,1
6,103,106222031,1,1,1,5,1,2,,1
6,103,106222031,2,1,1,5,2,2,,1
6,103,106222031,3,1,1,5,1,2,,1
6,103,106222032,1,5,1,5,2,1,12,1
6,103,106222032,2,5,1,5,2,1,10,1
6,103,106222041,1,4,5,5,1,1,6,1
6,103,106222043,1,5,5,5,2,1,26,1
6,103,106222043,2,5,5,5,2,1,26,1
6,103,106222049,1,1,1,5,2,1,24,1
6,103,106222049,2,1,1,5,2,1,24,1
6,103,106222057,1,2,5,5,2,1,10,5
6,106,106237003,1,2,2,4,1,1,8,4
6,106,106237003,2,1,2,4,2,2,,2
6,106,106237008,1,2,2,4,2,2,,2
6,106,106237016,1,2,4,4,2,2,,1
6,106,106237016,2,2,4,4,2,1,2,1
6,106,106237016,7,2,4,4,2,1,2,1
6,106,106237021,1,2,2,4,2,2,,2
6,106,106237021,2,2,2,5,2,2,,3
6,106,106237021,7,1,1,5,2,2,,2
6,106,106237024,1,2,4,4,2,1,1,1
6,106,106237024,2,2,4,4,2,1,1,1
6,106,106237025,1,2,3,4,2,1,1,1
6,106,106237025,2,2,3,4,2,1,1,1
6,106,106237027,1,1,2,2,2,2,,1
6,106,106237027,2,1,2,2,2,2,,1
6,106,106237027,5,1,1,4,2,2,,1
6,106,106237044,1,2,2,5,2,,,1
6,106,106237044,3,1,1,4,2,,,1
6,106,106237053,1,2,3,2,2,1,3,1
6,106,106237053,2,2,3,4,2,2,,1
6,106,106237057,1,4,1,5,1,2,,1
6,106,106237057,2,1,1,5,2,2,,1
6,106,106237062,1,2,4,4,1,1,2,2
6,106,106237062,2,4,2,4,2,1,5,2
6,106,106237062,5,2,4,4,2,2,,2
6,106,106237064,1,1,1,5,2,2,,1
6,106,106237071,1,1,1,5,1,1,4,5
6,106,106237074,1,2,4,4,2,1,1,1
6,106,106237074,2,2,4,4,2,1,1,1
6,106,106237074,3,2,4,4,2,1,2,1
6,106,106237077,1,2,2,4,2,2,,1
6,106,106237077,2,1,2,4,2,2,,1
6,106,106237077,4,1,1,5,2,2,,3
6,108,106229001,1,1,1,5,2,1,2,1
6,108,106229001,2,1,1,5,2,1,2,1
6,108,106229001,5,1,1,5,2,2,,1
6,108,106229002,1,4,4,4,2,1,5,1
6,108,106229002,2,4,4,4,2,1,3,1
6,108,106229002,3,4,4,4,2,2,,1
6,108,106229005,1,4,4,4,2,1,5,1
6,108,106229005,2,4,4,4,2,1,3,1
6,108,106229007,1,1,1,5,2,1,6,1
6,108,106229008,1,5,5,5,2,2,,1
6,108,106229008,2,5,5,5,2,2,,1
6,108,106229008,5,5,5,5,2,2,,1
6,108,106229009,1,5,5,1,2,1,1,1
6,108,106229009,2,5,5,1,2,1,2,1
6,108,106229011,1,5,5,1,2,2,,1
6,108,106229012,1,5,5,1,2,2,,1
6,108,106229012,2,5,5,1,2,2,,1
6,108,106229012,3,5,5,1,2,2,,1
6,108,106229013,1,3,2,2,2,2,,2
6,108,106229013,2,3,2,2,2,2,,2
6,108,106229013,4,3,2,2,2,2,,2
6,108,106229014,1,4,4,2,2,2,,
6,108,106229014,2,4,4,2,2,2,,
6,108,106229017,1,4,3,2,2,2,,2
6,108,106229018,1,4,4,2,2,2,,2
6,108,106229018,2,4,4,2,2,2,,2
6,108,106229020,1,5,5,1,2,2,,1
6,108,106229020,2,5,5,1,2,2,,1
6,108,106229020,3,5,5,1,2,2,,1
6,108,106229026,1,5,5,2,2,1,2,1
6,108,106229026,2,5,5,2,2,1,2,1
6,108,106229030,1,5,5,1,2,2,,1
6,108,106230005,1,4,4,4,2,2,,1
6,108,106230005,2,4,4,4,2,2,,1
6,108,106230014,1,1,1,1,1,2,,5
6,108,106230018,1,5,5,1,2,2,,1
6,108,106230018,2,5,5,1,2,2,,1
6,108,106230018,3,5,5,1,2,2,,1
6,108,106230025,1,5,5,1,2,2,,1
6,108,106230025,2,5,5,1,2,2,,1
6,108,106230029,1,5,5,5,2,1,2,1
6,108,106230029,2,5,5,5,2,1,2,1
6,108,106230029,3,5,5,5,1,2,,1
6,108,106230030,1,4,2,2,2,2,,2
6,108,106230030,2,4,2,2,2,2,,2
6,108,106230041,1,4,4,2,2,2,,4
6,108,106230041,2,4,4,2,2,2,,4
6,108,106230045,1,5,5,5,1,2,,1
6,108,106230045,2,5,5,5,1,2,,1
6,108,106230045,3,5,5,5,1,2,,1
6,108,106230047,1,5,5,1,2,2,,1
6,108,106230047,2,5,5,1,2,2,,1
6,108,106230048,1,1,1,1,1,1,2,1
6,108,106230048,2,1,1,1,1,1,3,1
6,108,106230051,1,5,5,1,2,2,,1
6,108,106230051,2,5,5,1,2,2,,1
6,108,106230054,1,5,5,1,2,2,,1
6,108,106230054,2,5,5,1,2,2,,1
6,108,106230060,1,4,4,2,2,2,,2
6,108,106230060,2,4,4,2,2,2,,2
6,108,106230062,1,5,5,1,2,2,,1
6,108,106230062,2,5,5,1,2,2,,1
6,108,106230064,1,5,5,1,1,1,3,1
6,108,106230064,2,5,5,1,1,1,3,1
6,109,106228003,1,1,1,5,1,1,1,1
6,109,106228003,2,1,1,5,1,1,1,1
6,109,106228004,1,1,5,5,1,2,,1
6,109,106228004,2,1,5,5,1,2,,1
6,109,106228010,1,1,1,5,1,2,,1
6,109,106228010,2,1,1,5,1,2,,1
6,109,106228011,1,5,5,1,2,2,,1
6,109,106228014,1,5,5,1,2,2,,1
6,109,106228014,2,5,5,1,2,2,,1
6,109,106228019,1,5,5,1,2,2,,1
6,109,106228023,1,5,5,1,2,2,,1
6,109,106228023,2,5,5,1,2,2,,1
6,109,106228023,3,5,5,1,2,2,,1
6,109,106228024,1,4,4,2,2,2,,1
6,109,106228024,2,4,4,2,2,2,,1
6,109,106228025,1,4,4,2,2,2,,1
6,109,106228025,2,4,4,2,2,2,,1
6,109,106228030,1,3,3,2,2,2,,2
6,109,106228030,2,3,3,2,2,2,,2
6,109,106228035,1,5,5,1,2,2,,1
6,109,106228035,2,5,5,1,2,2,,1
6,109,106228046,1,5,5,1,2,2,,1
6,109,106228046,2,5,5,1,2,2,,1
6,109,106228046,3,5,5,1,2,2,,1
6,109,106228047,1,5,5,1,2,1,4,1
6,109,106228050,1,3,3,2,2,2,,1
6,109,106228058,1,1,1,5,1,1,1,1
6,109,106228058,2,1,1,5,1,1,1,1
6,109,106228058,3,1,1,5,1,2,,1
6,109,106232041,1,1,1,5,2,2,,1
6,109,106232041,2,1,1,5,2,2,,1
6,109,106232044,1,1,1,5,2,1,5,2
6,109,106232044,2,1,1,5,2,1,2,1
6,109,106232044,6,1,1,5,2,2,,1
6,109,106232048,1,1,1,3,2,1,6,1
6,109,106232048,2,1,1,5,2,1,6,1
6,109,106232057,1,5,5,1,2,2,,1
6,109,106232057,2,5,5,1,2,2,,1
6,109,106232062,1,5,5,1,2,2,,1
6,109,106232070,1,5,5,1,2,2,,1
6,109,106232076,1,4,2,2,1,2,,2
6,109,106232076,2,4,4,2,1,2,,2
6,109,106232076,3,4,2,2,2,2,,2
6,109,106232081,1,4,4,2,2,1,1,2
6,109,106232081,2,4,4,2,2,1,1,2
6,109,106232081,3,4,4,2,2,1,1,1
6,109,106232082,1,4,3,2,2,1,1,2
6,109,106232082,2,4,3,2,2,1,1,2
6,109,106232082,3,4,3,2,2,1,1,2
6,109,106232083,1,4,5,2,2,1,1,2
6,109,106232083,2,4,5,2,2,1,1,2
6,109,106232091,1,5,5,1,2,2,,1
6,109,106232091,2,5,5,1,2,2,,1
6,109,106232105,1,5,5,1,2,2,,1
6,109,106232105,2,5,5,1,2,2,,1
6,109,106232112,1,5,5,1,2,2,,1
6,109,106232112,2,5,5,1,2,2,,1
6,109,106232112,9,5,5,1,2,2,,1
6,109,106232120,1,5,5,1,2,2,,1
6,109,106232120,2,5,5,1,2,2,,1
6,109,106232120,4,5,5,1,2,2,,1
6,109,106232161,1,1,1,5,1,2,,1
6,109,106232161,2,1,1,5,1,2,,1
6,109,106232161,3,1,1,5,1,2,,1
6,109,106233002,1,1,1,5,2,1,4,5
6,109,106233002,2,1,1,5,2,2,,5
6,109,106233002,3,1,1,5,2,2,,5
6,109,106233008,1,1,5,5,2,2,,5
6,109,106233016,1,5,1,5,1,1,52,1
6,109,106233016,3,5,1,5,1,2,,1
6,109,106233016,4,5,1,5,1,2,,1
6,109,106233027,1,1,1,5,2,2,,1
6,109,106233027,2,1,1,5,2,2,,1
6,109,106233035,1,4,4,2,2,2,,1
6,109,106233040,1,5,5,1,2,2,,1
6,109,106233049,1,4,4,2,2,2,,1
6,109,106233052,1,4,4,2,2,2,,1
6,109,106233065,1,4,4,2,2,2,,1
6,109,106233065,2,4,4,2,2,2,,1
6,109,106233065,3,4,4,2,2,2,,1
6,109,106233069,1,3,3,2,1,2,,4
6,109,106233069,2,3,3,2,1,2,,4
6,109,106233080,1,3,3,2,2,2,,4
6,109,106233080,2,3,3,2,2,2,,4
6,109,106233089,1,3,3,2,2,2,,2
6,109,106233095,1,3,3,2,1,2,,4
6,109,106233098,1,3,3,3,2,2,,4
6,109,106233111,1,5,4,5,2,2,,1
6,109,106233111,2,5,5,5,1,2,,1
6,109,106233111,3,5,5,5,1,2,,1
6,110,106227008,1,4,1,2,2,2,,1
