"id1","id2","id3","id4","entno","s5d_33i","s5d_33ii","s5d_33iii","s5d_33iv","s5d_34i","s5d_34ii","s5d_34iii","s5d_34iv","s5d_35i","s5d_35ii","s5d_35iii","s5d_35iv","s5d_36i","s5d_36ii","s5d_36iii","s5d_36iv","s5d_37i","s5d_37ii","s5d_37iii","s5d_37iv","s5d_38i","s5d_38ii","headage","hhsize","urbrur","hhweight","hhno"
7,127,251,3,1,"CALL CARDS",190,50,,,,,,,,,,,,,,,,,,,,34,3,1,770.840087890625,107251003
7,127,251,8,1,,,,,,,,,,,,,,,,,,,,,,,62,5,1,770.840087890625,107251008
7,127,251,13,1,,,,,,,,,,,,,,,,,,,,,,,35,4,1,770.840087890625,107251013
7,127,251,23,1,,,,,,,,,,,,,,,,,,,,,,,31,2,1,770.840087890625,107251023
7,127,251,31,1,"CHARCOAL",257,60,,,,,,,,,,,,,,,,,,,,39,4,1,770.840087890625,107251031
7,127,251,36,1,"SECONDHAND CLOTHS",289,100,,,,,,,,,,,,,,,,,,,,48,5,1,770.840087890625,107251036
7,127,251,38,1,"PLYWOOD",866,300,,"FOAM MAKER",455,80,,"GLUE",507,150,,"DOOR KEYS",615,140,,"TINNER",,25,,190,,33,2,1,770.840087890625,107251038
7,127,251,60,1,"SALT",962,6,,,,,,,,,,,,,,,,,,,,73,3,1,770.840087890625,107251060
7,127,251,91,1,"CHARCOAL",257,49,,,,,,,,,,,,,,,,,,,,46,1,1,770.840087890625,107251091
7,128,252,14,1,"GARI",489,2,50,"SUGAR",1088,22,,"GROUNDNUT",1240,65,,"MAIZE",1273,27,,"CIGARETTE",278,4,60,18,,50,4,2,575.282836914063,107252014
7,128,252,24,1,"RICE",1244,37,,"SOAP",1037,21,,"SUGAR",1088,24,,"TIN TOMATOES",1111,3,75,"MILK",1260,4,,30,,46,3,2,575.282836914063,107252024
7,128,252,24,2,,,,,,,,,,,,,,,,,,,,,,,46,3,2,575.282836914063,107252024
7,128,252,36,1,,,,,,,,,,,,,,,,,,,,,,,30,5,2,575.282836914063,107252036
7,117,253,3,2,,,,,,,,,,,,,,,,,,,,,,,52,4,2,592.151977539063,107253003
7,117,253,3,1,,,,,,,,,,,,,,,,,,,,,,,52,4,2,592.151977539063,107253003
7,117,253,35,1,,,,,,,,,,,,,,,,,,,,,,,42,6,2,592.151977539063,107253035
7,117,253,42,2,,,,,,,,,,,,,,,,,,,,,,,85,2,2,592.151977539063,107253042
7,117,253,42,1,"DRY FISH",435,25,,"BUSH FISH",1239,100,,,,,,,,,,,,,,,,85,2,2,592.151977539063,107253042
7,117,253,47,1,"ONIONS",1227,80,,,,,,,,,,,,,,,,,,,,32,1,2,592.151977539063,107253047
7,120,254,30,1,,,,,,,,,,,,,,,,,,,,,,,35,5,2,636.795043945313,107254030
7,120,254,32,1,"PURE WATER(SACHET)",,6,,,,,,,,,,,,,,,,,,,,38,5,2,636.795043945313,107254032
7,120,254,35,1,,,,,,,,,,,,,,,,,,,,,,,60,7,2,636.795043945313,107254035
7,120,254,35,2,"TIN TOMATOES",1111,15,,"BISCUITS",121,6,,"CUPS",855,20,,"SOAP",641,25,,"GARI",489,5,50,350,,60,7,2,636.795043945313,107254035
7,120,255,40,1,,,,,,,,,,,,,,,,,,,,,,,77,8,2,475.758483886719,107255040
7,119,256,3,1,"AKPETESHIE",19,600,,,,,,,,,,,,,,,,,,,,53,7,1,448.115020751953,107256003
7,119,256,3,2,,,,,,,,,,,,,,,,,,,,,,,53,7,1,448.115020751953,107256003
7,119,256,10,1,,,,,,,,,,,,,,,,,,,,,,,47,7,1,448.115020751953,107256010
7,119,256,16,1,"ONIONS",1227,2,,"MAGI CUBE",1252,3,,"GINGER",1247,1,30,,,,,,,,,,,52,6,1,448.115020751953,107256016
7,119,256,17,1,,,,,,,,,,,,,,,,,,,,,,,45,4,1,448.115020751953,107256017
7,119,256,18,1,"LADIES CLOTHES",634,100,,"LADIES FOOTWEAR",635,200,,"GENT'S SHIRTS",497,150,,,,,,,,,,,,34,3,1,448.115020751953,107256018
7,119,256,20,1,"PESTLE",827,2,,,,,,,,,,,,,,,,,,,,65,2,1,448.115020751953,107256020
7,119,256,45,1,"SHIRTS",995,100,,"SKIRTS",1025,150,,"LADIES TROUSSERS",1108,44,,"LADIES TOP & DOWN",,225,,,,,,,,44,5,1,448.115020751953,107256045
7,120,257,4,1,"PLATES",861,7,,"DRINKING TUG",390,5,,"SPOONS",1057,6,,"COOKING BOWLS",315,10,,,,,,,,44,8,2,585.99658203125,107257004
7,120,257,8,1,,,,,,,,,,,,,,,,,,,,,,,28,3,2,585.99658203125,107257008
7,120,257,11,1,,,,,,,,,,,,,,,,,,,,,,,35,2,2,585.99658203125,107257011
7,8,258,4,1,,,,,,,,,,,,,,,,,,,,,,,49,4,1,605.510803222656,107258004
7,8,258,16,1,,,,,,,,,,,,,,,,,,,,,,,52,6,1,605.510803222656,107258016
7,8,258,28,1,,,,,,,,,,,,,,,,,,,,,,,32,6,1,605.510803222656,107258028
7,8,258,30,1,"DRESS CATTLE(BEEF)",1111,350,,,,,,,,,,,,,,,,,,,,39,4,1,605.510803222656,107258030
7,8,258,39,1,,,,,,,,,,,,,,,,,,,,,,,50,6,1,605.510803222656,107258039
7,8,258,49,1,"SMOKED FISH",1035,545,,,,,,,,,,,,,,,,,,,,58,4,1,605.510803222656,107258049
7,8,258,55,1,,,,,,,,,,,,,,,,,,,,,,,43,4,1,605.510803222656,107258055
7,8,258,71,1,,,,,,,,,,,,,,,,,,,,,,,62,7,1,605.510803222656,107258071
7,133,259,13,1,,,,,,,,,,,,,,,,,,,,,,,20,1,2,612.863220214844,107259013
7,133,259,15,2,,,,,,,,,,,,,,,,,,,,,,,50,5,2,612.863220214844,107259015
7,133,259,15,1,,,,,,,,,,,,,,,,,,,,,,,50,5,2,612.863220214844,107259015
7,8,260,18,1,"BEER",21,150,,"MINERALS (SOFT DRINKS)",1043,100,,,,,,,,,,,,,,,,57,7,2,290.753692626953,107260018
7,8,260,45,1,,,,,,,,,,,,,,,,,,,,,,,25,3,2,290.753692626953,107260045
7,8,260,48,1,,,,,,,,,,,,,,,,,,,,,,,41,1,2,290.753692626953,107260048
7,8,261,24,1,,,,,,,,,,,,,,,,,,,,,,,30,4,2,43019.04296875,107261024
7,8,261,58,2,,,,,,,,,,,,,,,,,,,,,,,74,5,2,43019.04296875,107261058
7,8,261,58,1,,,,,,,,,,,,,,,,,,,,,,,74,5,2,43019.04296875,107261058
7,132,262,1,2,,,,,,,,,,,,,,,,,,,,,,,68,6,2,492.126342773438,107262001
7,132,262,1,1,,,,,,,,,,,,,,,,,,,,,,,68,6,2,492.126342773438,107262001
7,132,262,9,2,,,,,,,,,,,,,,,,,,,,,,,75,5,2,492.126342773438,107262009
7,132,262,9,1,,,,,,,,,,,,,,,,,,,,,,,75,5,2,492.126342773438,107262009
7,132,262,12,1,"PEPPER",1230,2,,"TOMATOES",1228,2,,"OKRO",1267,3,,"GARDEN EGGS",1215,3,,"PALM OIL",1248,4,,10,,52,7,2,492.126342773438,107262012
7,132,262,12,2,,,,,,,,,,,,,,,,,,,,,,,52,7,2,492.126342773438,107262012
7,132,262,13,1,,,,,,,,,,,,,,,,,,,,,,,45,6,2,492.126342773438,107262013
7,132,262,16,1,,,,,,,,,,,,,,,,,,,,,,,35,1,2,492.126342773438,107262016
7,132,262,20,1,,,,,,,,,,,,,,,,,,,,,,,50,10,2,492.126342773438,107262020
7,132,262,22,1,,,,,,,,,,,,,,,,,,,,,,,26,3,2,492.126342773438,107262022
7,132,262,23,2,,,,,,,,,,,,,,,,,,,,,,,70,2,2,492.126342773438,107262023
7,132,262,23,1,,,,,,,,,,,,,,,,,,,,,,,70,2,2,492.126342773438,107262023
7,124,263,6,2,,,,,,,,,,,,,,,,,,,,,,,38,3,1,636.034240722656,107263006
7,124,263,6,1,,,,,,,,,,,,,,,,,,,,,,,38,3,1,636.034240722656,107263006
7,124,263,28,1,"FERTILIZER (NPK 15:15:15)",423,1750,,"AMMONIA",423,300,,"NAILS",749,100,,"PAINTS",1295,133,50,"DREA",423,760,,,,27,3,1,636.034240722656,107263028
7,124,263,32,1,,,,,,,,,,,,,,,,,,,,,,,54,2,1,636.034240722656,107263032
7,124,263,36,1,,,,,,,,,,,,,,,,,,,,,,,25,3,1,636.034240722656,107263036
7,124,263,43,1,,,,,,,,,,,,,,,,,,,,,,,65,4,1,636.034240722656,107263043
7,124,263,43,2,"MATERIALS",1302,25,,"BOOKS",1302,20,,"PENCILS",1302,4,,,,,,,,,,,,65,4,1,636.034240722656,107263043
7,124,264,21,1,"TOMATOES",1228,5,,"PALM OIL",801,6,,"GROUNDNUT OIL",1240,7,,"GARDEN EGGS",1215,5,,"PEPPER",822,2,,,,34,4,1,229.839645385742,107264021
7,124,264,22,1,,,,,,,,,,,,,,,,,,,,,,,63,3,1,229.839645385742,107264022
7,124,264,33,1,,,,,,,,,,,,,,,,,,,,,,,41,7,1,229.839645385742,107264033
7,124,264,35,1,,,,,,,,,,,,,,,,,,,,,,,23,3,1,229.839645385742,107264035
7,121,265,5,1,,,,,,,,,,,,,,,,,,,,,,,35,4,2,450.424896240234,107265005
7,121,265,20,2,"FISH",435,10,,,,,,,,,,,,,,,,,,,,63,3,2,450.424896240234,107265020
7,121,265,20,1,,,,,,,,,,,,,,,,,,,,,,,63,3,2,450.424896240234,107265020
7,121,265,24,1,,,,,,,,,,,,,,,,,,,,,,,60,1,2,450.424896240234,107265024
7,121,265,39,1,,,,,,,,,,,,,,,,,,,,,,,27,1,2,450.424896240234,107265039
7,121,265,40,1,,,,,,,,,,,,,,,,,,,,,,,35,3,2,450.424896240234,107265040
7,122,266,5,1,,,,,,,,,,,,,,,,,,,,,,,32,4,2,989.235046386719,107266005
7,122,266,7,1,"COCOA ICE CREAM",1237,5,,"SOBOLO ICE CREAM",1237,5,,,,,,,,,,,,,,,,40,4,2,989.235046386719,107266007
7,122,266,12,1,,,,,,,,,,,,,,,,,,,,,,,55,5,2,989.235046386719,107266012
7,122,266,16,1,,,,,,,,,,,,,,,,,,,,,,,75,6,2,989.235046386719,107266016
7,122,266,19,1,,,,,,,,,,,,,,,,,,,,,,,45,5,2,989.235046386719,107266019
7,122,266,21,1,"TOMATOES",1228,650,,,,,,,,,,,,,,,,,,,,40,7,2,989.235046386719,107266021
7,122,266,23,1,,,,,,,,,,,,,,,,,,,,,,,54,7,2,989.235046386719,107266023
7,122,266,33,3,"TOMATOES",1228,,,"GARDEN EGGS",1215,1,25,"ONIONS",1227,13,,"PEPPER",1230,20,,,,,,,,52,9,2,989.235046386719,107266033
7,122,266,33,2,,,,,,,,,,,,,,,,,,,,,,,52,9,2,989.235046386719,107266033
7,122,266,33,1,"CHARCOAL",257,600,,,,,,,,,,,,,,,,,,,,52,9,2,989.235046386719,107266033
7,122,267,13,1,"CHARCOAL",257,30,,,,,,,,,,,,,,,,,,,,57,3,2,382.764923095703,107267013
7,122,267,23,1,"SACHET SALT",962,15,,,,,,,,,,,,,,,,,,,,28,2,2,382.764923095703,107267023
7,122,267,23,2,,,,,,,,,,,,,,,,,,,,,,,28,2,2,382.764923095703,107267023
7,122,267,24,1,,,,,,,,,,,,,,,,,,,,,,,30,2,2,382.764923095703,107267024
7,122,267,39,2,,,,,,,,,,,,,,,,,,,,,,,42,4,2,382.764923095703,107267039
7,122,267,39,1,,,,,,,,,,,,,,,,,,,,,,,42,4,2,382.764923095703,107267039
7,122,267,45,1,"ALCOHOL",19,40,,,,,,,,,,,,,,,,,,,,75,5,2,382.764923095703,107267045
7,122,267,45,2,,,,,,,,,,,,,,,,,,,,,,,75,5,2,382.764923095703,107267045
7,115,268,9,1,,,,,,,,,,,,,,,,,,,,,,,38,5,1,347.289154052734,107268009
7,115,268,9,2,,,,,,,,,,,,,,,,,,,,,,,38,5,1,347.289154052734,107268009
7,115,268,16,1,"KAPHAGIN SYRUP",829,10,,"SAMALINE SYRUP",829,6,,"DONEWELL SYRUP",829,2,,"EFPACK SYRUP",829,4,,"GEREFAN 2",829,3,,100,,52,8,1,347.289154052734,107268016
7,115,268,16,2,,,,,,,,,,,,,,,,,,,,,,,52,8,1,347.289154052734,107268016
7,115,268,52,1,,,,,,,,,,,,,,,,,,,,,,,65,1,1,347.289154052734,107268052
7,115,268,53,1,"CHARCOAL",257,15,,,,,,,,,,,,,,,,,,,,75,1,1,347.289154052734,107268053
7,115,268,73,2,"DRIED PEPPER",1230,130,,,,,,,,,,,,,,,,,,,,56,3,1,347.289154052734,107268073
7,115,268,73,1,,,,,,,,,,,,,,,,,,,,,,,56,3,1,347.289154052734,107268073
7,155,269,12,1,,,,,,,,,,,,,,,,,,,,,,,60,5,2,481.064666748047,107269012
7,155,269,13,2,,,,,,,,,,,,,,,,,,,,,,,34,4,2,481.064666748047,107269013
7,155,269,13,1,,,,,,,,,,,,,,,,,,,,,,,34,4,2,481.064666748047,107269013
7,155,269,14,1,,,,,,,,,,,,,,,,,,,,,,,38,7,2,481.064666748047,107269014
7,155,269,14,2,,,,,,,,,,,,,,,,,,,,,,,38,7,2,481.064666748047,107269014
7,155,269,53,1,"MILLET",725,20,,,,,,,,,,,,,,,,,,,,65,7,2,481.064666748047,107269053
7,155,269,54,1,"CHARCOAL",257,17,50,,,,,,,,,,,,,,,,,,,50,2,2,481.064666748047,107269054
7,125,270,1,1,"ORANGES",1257,20,,"MANGOES",1323,15,,,,,,,,,,,,,,,,51,8,2,699.422790527344,107270001
7,125,270,1,2,,,,,,,,,,,,,,,,,,,,,,,51,8,2,699.422790527344,107270001
7,125,270,5,1,,,,,,,,,,,,,,,,,,,,,,,39,6,2,699.422790527344,107270005
7,125,270,9,1,"FIRE WOOD",433,1,50,,,,,,,,,,,,,,,,,,,77,4,2,699.422790527344,107270009
7,125,270,13,1,,,,,,,,,,,,,,,,,,,,,,,45,3,2,699.422790527344,107270013
7,125,270,13,2,,,,,,,,,,,,,,,,,,,,,,,45,3,2,699.422790527344,107270013
7,125,270,18,1,,,,,,,,,,,,,,,,,,,,,,,75,3,2,699.422790527344,107270018
7,125,270,27,1,,,,,,,,,,,,,,,,,,,,,,,49,4,2,699.422790527344,107270027
7,125,270,28,1,,,,,,,,,,,,,,,,,,,,,,,56,7,2,699.422790527344,107270028
7,125,270,29,1,"RICE",1244,650,,"MAIZE",1273,320,,"PEPPER",1230,330,,,,,,,,,,,,29,1,2,699.422790527344,107270029
7,125,270,37,1,"ONIONS",1227,20,,"GARDEN EGGS",1215,35,,"PEPPER",1230,15,,"OKRO",1267,,,,1228,20,,,,40,3,2,699.422790527344,107270037
7,125,270,39,1,,,,,,,,,,,,,,,,,,,,,,,36,4,2,699.422790527344,107270039
7,126,271,6,1,,,,,,,,,,,,,,,,,,,,,,,69,5,1,496.276916503906,107271006
7,126,271,6,2,,,,,,,,,,,,,,,,,,,,,,,69,5,1,496.276916503906,107271006
7,126,271,8,1,,,,,,,,,,,,,,,,,,,,,,,82,6,1,496.276916503906,107271008
7,126,271,24,1,"ICE CREAM",571,50,,,,,,,,,,,,,,,,,,,,39,3,1,496.276916503906,107271024
7,126,271,26,1,,,,,,,,,,,,,,,,,,,,,,,27,2,1,496.276916503906,107271026
7,126,272,2,1,,,,,,,,,,,,,,,,,,,,,,,50,2,2,349.898040771484,107272002
7,126,272,2,2,,,,,,,,,,,,,,,,,,,,,,,50,2,2,349.898040771484,107272002
7,126,272,3,1,,,,,,,,,,,,,,,,,,,,,,,35,6,2,349.898040771484,107272003
7,126,272,6,1,,,,,,,,,,,,,,,,,,,,,,,36,5,2,349.898040771484,107272006
7,126,272,7,1,"FISHING ROPE",439,500,,,,,,,,,,,,,,,,,,,,49,10,2,349.898040771484,107272007
7,126,272,7,2,,,,,,,,,,,,,,,,,,,,,,,49,10,2,349.898040771484,107272007
7,126,272,8,1,,,,,,,,,,,,,,,,,,,,,,,33,1,2,349.898040771484,107272008
7,126,272,9,3,,,,,,,,,,,,,,,,,,,,,,,40,2,2,349.898040771484,107272009
7,126,272,9,2,,,,,,,,,,,,,,,,,,,,,,,40,2,2,349.898040771484,107272009
7,126,272,9,1,,,,,,,,,,,,,,,,,,,,,,,40,2,2,349.898040771484,107272009
7,126,272,10,1,,,,,,,,,,,,,,,,,,,,,,,29,6,2,349.898040771484,107272010
7,126,272,11,2,,,,,,,,,,,,,,,,,,,,,,,37,2,2,349.898040771484,107272011
7,126,272,11,1,,,,,,,,,,,,,,,,,,,,,,,37,2,2,349.898040771484,107272011
7,126,272,12,1,,,,,,,,,,,,,,,,,,,,,,,49,3,2,349.898040771484,107272012
7,126,272,13,1,,,,,,,,,,,,,,,,,,,,,,,45,3,2,349.898040771484,107272013
7,126,272,16,2,,,,,,,,,,,,,,,,,,,,,,,35,4,2,349.898040771484,107272016
7,126,272,16,1,,,,,,,,,,,,,,,,,,,,,,,35,4,2,349.898040771484,107272016
7,126,272,17,1,,,,,,,,,,,,,,,,,,,,,,,32,6,2,349.898040771484,107272017
7,126,272,17,2,,,,,,,,,,,,,,,,,,,,,,,32,6,2,349.898040771484,107272017
7,126,272,18,1,,,,,,,,,,,,,,,,,,,,,,,30,5,2,349.898040771484,107272018
8,147,273,60,1,,,,,,,,,,,,,,,,,,,,,,,61,4,2,907.193420410156,108273060
8,150,274,26,1,,,,,,,,,,,,,,,,,,,,,,,43,5,2,277.891693115234,108274026
8,150,274,27,1,,,,,,,,,,,,,,,,,,,,,,,28,5,2,277.891693115234,108274027
8,150,274,34,1,"MAGI",1252,10,,"GROUNDNUT",1240,6,,"GROUNDNUT PASTE",1240,25,,"SALT",962,6,,"YAAZI",1290,8,50,50,,41,5,2,277.891693115234,108274034
8,142,275,1,1,,,,,,,,,,,,,,,,,,,,,,,62,5,2,437.352203369141,108275001
8,142,275,3,1,,,,,,,,,,,,,,,,,,,,,,,52,3,2,437.352203369141,108275003
8,142,275,11,1,,,,,,,,,,,,,,,,,,,,,,,56,3,2,437.352203369141,108275011
8,142,275,29,1,,,,,,,,,,,,,,,,,,,,,,,33,5,2,437.352203369141,108275029
8,142,276,4,1,"ALCOHOL",21,20,0,"MINERALS",1237,30,0,,,,,,,,,,,,,,,39,7,2,326.556304931641,108276004
8,142,277,36,1,"TINTOMATOES",1111,20,0,"SOAP",1037,15,0,"SUGAR",1088,10,0,"TOFFE",1114,15,0,"MILK",1260,15,0,70,0,26,2,2,629.787170410156,108277036
8,138,278,1,1,"COW",1292,150,,,,,,,,,,,,,,,,,,,,28,5,2,568.043334960938,108278001
8,138,278,2,1,,,,,,,,,,,,,,,,,,,,,,,31,4,2,568.043334960938,108278002
8,138,278,4,1,,,,,,,,,,,,,,,,,,,,,,,35,6,2,568.043334960938,108278004
8,138,278,9,1,"BATTERY",1253,6,,"TEA BAGS",1234,5,,"NESCAFE",1234,,,"CHEWING GUM",263,,,"BLADE",1271,,50,15,,50,7,2,568.043334960938,108278009
8,138,278,10,1,,,,,,,,,,,,,,,,,,,,,,,25,3,2,568.043334960938,108278010
8,138,278,16,1,"BREAD",151,10,,,,,,,,,,,,,,,,,,,,56,6,2,568.043334960938,108278016
8,138,278,23,1,"MINERALS/SOFT WATER",1237,50,,"ALCOHOLIC DRINKS",,40,,"PURE WATER",1275,30,,,,,,,,,,,,30,4,2,568.043334960938,108278023
8,142,279,95,1,,,,,,,,,,,,,,,,,,,,,,,40,2,1,338.861877441406,108279095
8,144,280,12,1,,,,,,,,,,,,,,,,,,,,,,,71,11,2,235.709823608398,108280012
8,153,284,16,1,,,,,,,,,,,,,,,,,,,,,,,32,4,2,531.8203125,108284016
8,137,286,21,1,,,,,,,,,,,,,,,,,,,,,,,45,8,2,273.820526123047,108286021
8,152,288,1,1,,,,,,,,,,,,,,,,,,,,,,,76,15,2,447.848663330078,108288001
8,152,288,3,1,,,,,,,,,,,,,,,,,,,,,,,47,19,2,447.848663330078,108288003
8,152,288,5,1,,,,,,,,,,,,,,,,,,,,,,,45,13,2,447.848663330078,108288005
8,152,289,11,1,,,,,,,,,,,,,,,,,,,,,,,51,10,2,539.817565917969,108289011
8,152,289,14,1,,,,,,,,,,,,,,,,,,,,,,,51,8,2,539.817565917969,108289014
8,152,289,31,1,,,,,,,,,,,,,,,,,,,,,,,32,5,2,539.817565917969,108289031
8,152,289,37,1,,,,,,,,,,,,,,,,,,,,,,,51,6,2,539.817565917969,108289037
8,152,289,47,1,,,,,,,,,,,,,,,,,,,,,,,40,14,2,539.817565917969,108289047
8,152,290,7,1,"GUINEA CORN",525,100,0,"MAIZE",,230,0,"MILLET",725,144,0,"GROUNDNUT",519,300,0,"BEANS",,150,0,400,0,40,5,2,1119.62170410156,108290007
8,152,290,10,1,,,,,,,,,,,,,,,,,,,,,,,82,4,2,1119.62170410156,108290010
8,152,290,16,1,"MILLET",725,20,0,"MAIZE",,20,0,,,,,,,,,,,,,40,0,67,6,2,1119.62170410156,108290016
8,152,290,16,2,,,,,,,,,,,,,,,,,,,,,,,67,6,2,1119.62170410156,108290016
8,152,290,29,1,"KEROSENE",1256,30,0,,,,,,,,,,,,,,,,,,,26,2,2,1119.62170410156,108290029
8,140,291,6,1,"MAIZE",1273,150,,,,,,,,,,,,,,,,,,,,79,7,2,893.891479492188,108291006
8,140,291,8,1,,,,,,,,,,,,,,,,,,,,,,,37,3,2,893.891479492188,108291008
8,140,291,36,1,,,,,,,,,,,,,,,,,,,,,,,55,10,2,893.891479492188,108291036
8,140,291,40,1,,,,,,,,,,,,,,,,,,,,,,,30,4,2,893.891479492188,108291040
8,140,291,42,1,,,,,,,,,,,,,,,,,,,,,,,40,9,2,893.891479492188,108291042
8,140,292,3,1,,,,,,,,,,,,,,,,,,,,,,,40,4,2,496.195953369141,108292003
8,140,292,9,1,,,,,,,,,,,,,,,,,,,,,,,30,6,2,496.195953369141,108292009
8,140,292,10,1,,,,,,,,,,,,,,,,,,,,,,,67,6,2,496.195953369141,108292010
8,140,292,12,1,,,,,,,,,,,,,,,,,,,,,,,75,9,2,496.195953369141,108292012
8,140,292,14,1,,,,,,,,,,,,,,,,,,,,,,,50,9,2,496.195953369141,108292014
8,140,293,13,1,,,,,,,,,,,,,,,,,,,,,,,34,9,2,167.086395263672,108293013
8,140,293,18,1,,,,,,,,,,,,,,,,,,,,,,,35,6,2,167.086395263672,108293018
8,141,294,4,1,"SUGAR",1088,30,,"GARI",498,30,,,,,,,,,,,,,,,,50,10,2,929.685852050781,108294004
8,141,294,5,2,"CLOTH",289,90,,,,,,,,,,,,,,,,,,,,44,10,2,929.685852050781,108294005
8,141,294,5,1,,,,,,,,,,,,,,,,,,,,,,,44,10,2,929.685852050781,108294005
8,141,294,9,1,,,,,,,,,,,,,,,,,,,,,,,21,2,2,929.685852050781,108294009
8,141,294,10,2,,,,,,,,,,,,,,,,,,,,,,,44,15,2,929.685852050781,108294010
8,141,294,10,1,,,,,,,,,,,,,,,,,,,,,,,44,15,2,929.685852050781,108294010
8,9,295,8,1,"PETROL",1256,100,0,,,,,,,,,,,,,,,,,,,30,7,2,428.985473632813,108295008
8,9,295,12,1,,,,,,,,,,,,,,,,,,,,,,,38,6,2,428.985473632813,108295012
8,9,295,22,1,"RICE",31,88,0,,,,,,,,,,,,,,,,,,,70,10,2,428.985473632813,108295022
5,82,296,48,1,,,,,,,,,,,,,,,,,,,,,,,25,2,2,372.805053710938,108296048
8,9,297,4,1,,,,,,,,,,,,,,,,,,,,,,,30,4,2,620.387390136719,108297004
8,9,297,10,1,"JESEY",595,15,0,"PILLOW CASES",835,8,0,"MEN'S TROUSER",702,30,,"LADIES WEAR",639,20,0,"T-SHIRTS",1096,12,0,32,0,58,8,2,620.387390136719,108297010
8,9,297,23,1,,,,,,,,,,,,,,,,,,,,,,,45,9,2,620.387390136719,108297023
8,9,297,36,1,"SHORT (FOR CHILDREN)",286,15,0,"BODIES",1255,4,50,"SHIRT (FOR CHILDREN)",286,12,0,"PANT'S",1255,8,0,"VIEL",286,20,0,,,48,7,2,620.387390136719,108297036
8,9,297,42,1,,,,,,,,,,,,,,,,,,,,,,,35,8,2,620.387390136719,108297042
8,9,297,42,2,,,,,,,,,,,,,,,,,,,,,,,35,8,2,620.387390136719,108297042
8,9,297,52,1,,,,,,,,,,,,,,,,,,,,,,,75,14,2,620.387390136719,108297052
8,148,298,4,1,"YAM",1289,145,,,,,,,,,,,,,,,,,,,,56,4,2,171.172927856445,108298004
8,148,298,8,1,"AKPETESHIE",19,2,,,,,,,,,,,,,,,,,,,,65,2,2,171.172927856445,108298008
8,148,298,9,1,,,,,,,,,,,,,,,,,,,,,,,55,10,2,171.172927856445,108298009
8,148,298,29,1,"SHEA BUTTER",989,,,,,,,,,,,,,,,,,,,,,72,2,2,171.172927856445,108298029
8,10,299,20,1,,,,,,,,,,,,,,,,,,,,,,,52,5,1,419.858123779297,108299020
8,10,299,52,1,,,,,,,,,,,,,,,,,,,,,,,42,5,1,419.858123779297,108299052
8,10,299,60,1,,,,,,,,,,,,,,,,,,,,,,,35,2,1,419.858123779297,108299060
8,10,299,78,1,,,,,,,,,,,,,,,,,,,,,,,30,1,1,419.858123779297,108299078
8,10,299,108,1,,,,,,,,,,,,,,,,,,,,,,,56,3,1,419.858123779297,108299108
8,10,299,121,1,,,,,,,,,,,,,,,,,,,,,,,35,3,1,419.858123779297,108299121
8,10,299,137,1,,,,,,,,,,,,,,,,,,,,,,,34,1,1,419.858123779297,108299137
8,148,300,1,2,,,,,,,,,,,,,,,,,,,,,,,64,10,1,471.621459960938,108300001
8,148,300,1,1,"MINERAL/SOFT DRINK",1043,30,,"WATER",1242,5,,"SOAP",1260,28,,"MILK",1037,20,,"SUGAR",,8,,6,,64,10,1,471.621459960938,108300001
8,148,300,2,1,,,,,,,,,,,,,,,,,,,,,,,34,1,1,471.621459960938,108300002
8,148,300,7,1,,,,,,,,,,,,,,,,,,,,,,,30,3,1,471.621459960938,108300007
8,148,300,17,1,,,,,,,,,,,,,,,,,,,,,,,36,3,1,471.621459960938,108300017
8,148,300,20,1,"SUGAR",1088,25,,"LIPTON",1234,4,50,"SOAP",641,40,,"MILK",1260,30,,"BISCUITS",121,32,,200,,28,1,1,471.621459960938,108300020
8,148,300,21,1,"RICE",1244,,,"MAIZE",1273,,,,,,,,,,,,,,,,,52,1,1,471.621459960938,108300021
8,148,300,23,1,"TIMBER(WOOD)",666,800,,,,,,,,,,,,,,,,,,,,30,1,1,471.621459960938,108300023
8,148,300,24,1,"BELTS",113,20,,,,,,,,,,,,,,,,,,,,30,3,1,471.621459960938,108300024
8,148,300,25,1,,,,,,,,,,,,,,,,,,,,,,,72,6,1,471.621459960938,108300025
8,148,300,30,1,,,,,,,,,,,,,,,,,,,,,,,35,4,1,471.621459960938,108300030
8,148,300,34,1,"WATER",1242,4,,,,,,,,,,,,,,,,,,,,42,7,1,471.621459960938,108300034
8,148,300,36,1,"WATER",1242,20,,,,,,,,,,,,,,,,,,,,70,3,1,471.621459960938,108300036
8,148,300,37,1,"CASSAVA DOUGH",1238,,,,,,,,,,,,,,,,,,,,,60,9,1,471.621459960938,108300037
8,10,301,1,1,"FUFU POWDER",471,22,,"RICE",927,75,,"OIL",771,46,,"BISCUIT",121,25,,"SUGAR",1088,52,,600,,52,7,1,302.2978515625,108301001
8,10,301,2,1,"CLOTH",289,400,,,,,,,,,,,,,,,,,,,,39,9,1,302.2978515625,108301002
8,10,301,4,1,,,,,,,,,,,,,,,,,,,,,,,41,3,1,302.2978515625,108301004
8,10,301,5,1,"BICYCLES",72,400,,"SPARE PARTS",1051,400,,,,,,,,,,,,,,,,68,8,1,302.2978515625,108301005
8,10,301,11,1,"SECOND HAND CLOTHS",1296,25,,,,,,,,,,,,,,,,,,,,60,2,1,302.2978515625,108301011
