"id1","id2","hhno","plot_no","s4aii_a10","s4aii_a11","s4aii_a12","s4aii_a13","s4aii_a14","s4aii_a15a","s4aii_a15b","s4aii_a15c","s4aii_a16","s4aii_a17","area_ha"
7,119,107256040,2,1,1,1,1,1,,"1KM",30,1,1,0.404694467782974
7,119,107256042,2,4,1,1,1,,6,,,1,1,1.6187778711319
7,119,107256042,3,3,,1,1,,4,,,1,1,
7,119,107256042,1,,,1,1,,6,"6KM",480,1,2,
7,119,107256045,1,3,1,1,1,4,,"2KM",60,1,1,1.21408331394196
7,119,107256045,3,1,1,1,1,1,,"2KM",60,1,1,0.404694467782974
7,119,107256045,2,3,1,1,1,4,,"2KM",60,1,1,1.21408331394196
7,120,107254009,1,5,1,1,1,2,,"8KM",4,1,2,2.02347230911255
7,120,107254009,4,3,1,1,1,1,,"1.6KM",2,1,2,1.21408331394196
7,120,107254009,2,3,1,1,1,1,,"8KM",4,1,2,1.21408331394196
7,120,107254009,3,6,1,1,1,3,,"1.6KM",2,1,2,2.42816662788391
7,120,107254010,3,2,1,1,1,3,,,5,,,0.809388935565948
7,120,107254010,2,3,1,1,1,4,,,10,2,,1.21408331394196
7,120,107254010,1,2,1,1,3,2,,,40,2,,0.809388935565948
7,120,107254011,2,6,1,1,1,5,,"4.8KM",30,1,1,2.42816662788391
7,120,107254011,3,1.5,1,1,1,1.5,,"4.8KM",30,1,1,0.607041656970978
7,120,107254011,1,2,1,1,1,2,,"4.8KM",30,1,1,0.809388935565948
7,120,107254013,2,1.5,1,1,2,,1,"47",30,1,,0.607041656970978
7,120,107254013,1,1.5,1,1,2,,1,"47",30,1,,0.607041656970978
7,120,107254016,3,6,1,1,1,12,,"1KM",30,1,1,2.42816662788391
7,120,107254016,1,4,1,1,1,8,,"0.5KM",15,1,1,1.6187778711319
7,120,107254016,4,0.5,1,1,3,,,"1KM",30,1,1,0.202347233891487
7,120,107254016,2,3,1,1,1,6,,"0.5KM",15,1,1,1.21408331394196
7,120,107254019,2,,,1,2,,1,"47KM",120,1,1,
7,120,107254019,1,,,1,1,1,,"47KM",120,1,1,
7,120,107254019,3,,,1,2,,1,"47KM",120,1,1,
7,120,107254027,1,1.5,1,1,1,2,,,120,1,1,0.607041656970978
7,120,107254030,2,1,1,1,3,,,"1",60,1,1,0.404694467782974
7,120,107254030,1,3,1,1,1,4,,"0.5",30,1,1,1.21408331394196
7,120,107254032,1,2,1,1,1,2,,"2KM",90,1,1,0.809388935565948
7,120,107254034,2,4,1,1,1,4,,"1.6KM",15,1,1,1.6187778711319
7,120,107254034,1,2,1,1,1,2,,"1.6KM",15,1,1,0.809388935565948
7,120,107254035,3,4,1,1,1,4,,"30KM",,1,,1.6187778711319
7,120,107254035,1,1.5,1,1,1,2,,"15KM",,1,,0.607041656970978
7,120,107254035,2,5,1,1,1,5,,"30KM",,1,,2.02347230911255
7,120,107254035,4,1,1,1,2,,,"60KM",,1,,0.404694467782974
7,120,107254036,1,1,1,1,3,,,"2KM",60,1,1,0.404694467782974
7,120,107254036,2,1,1,1,3,,,"2KM",60,1,1,0.404694467782974
7,120,107254037,4,4,1,1,1,4,,"2KM",60,1,1,1.6187778711319
7,120,107254037,3,4,1,1,1,4,,"2KM",60,1,1,1.6187778711319
7,120,107254037,2,4,1,1,1,4,,"2KM",60,1,1,1.6187778711319
7,120,107254037,1,4,1,1,1,4,,"2KM",60,1,1,1.6187778711319
7,120,107254050,1,3,1,1,1,3,,"1KM",30,1,1,1.21408331394196
7,120,107254050,2,5,1,1,1,5,,"500KM",300,1,1,2.02347230911255
7,120,107255011,2,3,1,1,1,3,,"2KM",40,1,1,1.21408331394196
7,120,107255011,1,0.5,1,1,2,,0.5,"1KM",25,1,1,0.202347233891487
7,120,107255016,3,2,1,1,3,,,"2KM",90,1,1,0.809388935565948
7,120,107255016,2,2,1,1,3,,,"0.5",30,1,1,0.809388935565948
7,120,107255016,1,2,1,1,3,,,"0.5",30,1,1,0.809388935565948
7,120,107255020,2,0.5,1,1,2,,0.5,"4KM",90,1,1,0.202347233891487
7,120,107255020,1,0.5,1,1,2,,0.5,"1KM",20,1,1,0.202347233891487
7,120,107255021,2,,,1,1,2,,"1KM",20,1,1,
7,120,107255021,1,,,1,1,2,,"1KM",20,1,1,
7,120,107255031,2,10,1,1,1,10,,"7KM",90,1,2,4.0469446182251
7,120,107255031,1,10,1,1,1,15,,"1KM",30,1,2,4.0469446182251
7,120,107255031,3,3,1,1,1,2,,"7KM",60,1,2,1.21408331394196
7,120,107255033,2,1,1,1,3,,,"1KM",30,1,1,0.404694467782974
7,120,107255033,1,1,1,1,3,,,"1KM",30,1,1,0.404694467782974
7,120,107255033,3,1,1,1,3,,,"1KM",30,1,1,0.404694467782974
7,120,107255034,2,2,1,1,1,2,,"2KM",30,1,1,0.809388935565948
7,120,107255034,3,2.5,1,1,1,2,,"1KM",20,1,1,1.01173615455627
7,120,107255034,1,1.5,1,1,1,1,,"2KM",30,1,1,0.607041656970978
7,120,107255034,4,3,1,1,1,3,,"2KM",30,1,1,1.21408331394196
7,120,107255034,5,2,1,1,1,2,,"2KM",30,1,1,0.809388935565948
7,120,107255040,4,6,1,1,1,5,,"2.4KM",30,1,1,2.42816662788391
7,120,107255040,3,2,1,1,1,3,,"4.8KM",45,1,1,0.809388935565948
7,120,107255040,1,4,1,1,1,10,,"6.4KM",90,1,1,1.6187778711319
7,120,107255040,5,1.5,1,1,1,1,,"4.8KM",60,1,1,0.607041656970978
7,120,107255040,6,1,1,1,3,,,"8KM",90,1,1,0.404694467782974
7,120,107255040,2,30,1,1,1,15,,"6.4KM",90,1,1,12.1408338546753
7,120,107255053,1,2,4,1,1,1.5,,"6.4KM",,1,1,0.204775393009186
7,120,107255053,2,3,1,1,1,2,,"6.4KM",,1,1,1.21408331394196
7,120,107255055,2,1.5,1,1,1,1.5,,"8KM",120,1,1,0.607041656970978
7,120,107255055,3,1,1,1,1,1.5,,"8KM",120,1,1,0.404694467782974
7,120,107255055,1,2,1,1,1,3,,"4.8KM",10,1,1,0.809388935565948
7,120,107255065,1,2,1,1,1,2,,"2KM",270,1,1,0.809388935565948
7,120,107255065,2,3,1,1,1,3,,"1KM",60,1,1,1.21408331394196
7,120,107255066,1,7,1,1,1,7,,"50KM",600,1,1,2.83286118507385
7,120,107255066,3,3,1,1,1,3,,"2KM",60,1,1,1.21408331394196
7,120,107255066,2,8,1,1,1,8,,"50KM",600,2,1,3.23755574226379
7,120,107255069,1,3,1,1,1,2,,,,1,1,1.21408331394196
7,120,107255070,2,,,1,1,3,,,,1,1,
7,120,107255070,5,,,1,1,2,,"1.5KM",45,1,1,
7,120,107255070,1,,,1,1,3,,,,1,1,
7,120,107255070,4,,,1,1,2,,"1.5KM",45,1,1,
7,120,107255070,3,,,1,1,3,,"0.5KM",15,1,1,
7,120,107255078,1,4,1,1,1,4,,"0.5KM",20,1,1,1.6187778711319
7,120,107255078,4,1,1,1,3,,,"1KM",30,1,1,0.404694467782974
7,120,107255078,3,1,1,1,3,,,"1KM",30,1,1,0.404694467782974
7,120,107255078,2,4,1,1,1,4,,"1KM",30,1,1,1.6187778711319
7,120,107257001,2,1,1,1,1,2,,"0.5KM",30,1,1,0.404694467782974
7,120,107257001,1,0.5,1,1,3,,,"0.5KM",30,1,1,0.202347233891487
7,120,107257001,3,0.5,1,1,3,,,"0.5KM",30,1,1,0.202347233891487
7,120,107257002,1,5,1,1,1,5,,"1.6KM",20,1,1,2.02347230911255
7,120,107257004,4,9,1,1,1,5,,"4KM",20,1,1,3.64225006103516
7,120,107257004,1,6,1,1,1,3,,"2.4KM",15,1,1,2.42816662788391
7,120,107257004,3,3,1,1,1,2,,"4KM",20,1,1,1.21408331394196
7,120,107257004,2,4,1,1,1,2,,"4KM",20,1,1,1.6187778711319
7,120,107257008,1,1,1,1,3,,,"3KM",60,1,1,0.404694467782974
7,120,107257011,6,10,1,1,2,,9,,30,1,1,4.0469446182251
7,120,107257011,4,19,1,1,2,,15,,180,1,1,7.68919467926025
7,120,107257011,8,1,1,1,3,,,,30,1,1,0.404694467782974
7,120,107257011,7,9,1,1,2,,4,,30,1,1,3.64225006103516
7,120,107257011,1,10,1,1,3,,,"60M",4,1,1,4.0469446182251
7,120,107257011,3,20,1,1,2,,10,,180,1,1,8.0938892364502
7,120,107257011,2,20,1,1,3,,,,180,1,1,8.0938892364502
7,120,107257011,5,1,1,1,3,,,,30,1,1,0.404694467782974
7,120,107257016,2,1,1,1,1,2,,"1.6KM",120,1,2,0.404694467782974
7,120,107257016,1,2,1,1,1,4,,"1.6KM",120,1,2,0.809388935565948
7,120,107257016,3,3,1,1,1,6,,"1.6KM",120,1,2,1.21408331394196
7,120,107257022,3,1,1,1,1,12,,"2KM",120,1,1,0.404694467782974
7,120,107257022,4,4,1,1,1,5,,"2KM",120,1,1,1.6187778711319
7,120,107257022,1,5,1,1,1,6,,"0.5KM",20,1,1,2.02347230911255
7,120,107257022,2,1.5,1,1,1,2,,"0.5KM",20,1,1,0.607041656970978
7,120,107257023,1,1,1,1,3,,,"0.8KM",35,1,1,0.404694467782974
7,120,107257026,2,2,1,1,1,4,,"1KM",30,1,1,0.809388935565948
7,120,107257026,1,2,1,1,1,4,,"1KM",30,1,1,0.809388935565948
7,120,107257026,3,2,1,1,1,4,,"1KM",30,1,1,0.809388935565948
7,120,107257037,1,20,1,1,1,25,,"1KM",20,1,1,8.0938892364502
7,120,107257038,3,2,1,1,1,2,,,40,1,1,0.809388935565948
7,120,107257038,2,2,1,1,1,2,,,2,1,1,0.809388935565948
7,120,107257038,1,4,1,1,1,4,,,30,1,1,1.6187778711319
7,120,107257039,1,3,1,1,1,3,,"2.4KM",35,1,1,1.21408331394196
7,120,107257039,3,2,1,1,1,3,,"2.4KM",35,1,1,0.809388935565948
7,120,107257039,2,5,1,1,1,10,,"2.4KM",20,1,1,2.02347230911255
7,120,107257041,4,,,1,3,,,"3.2KM",,1,1,
7,120,107257041,1,,,1,1,2,,"3.2KM",,1,1,
7,120,107257041,2,,,1,1,4,,"4.8KM",,1,1,
7,120,107257041,3,,,1,1,4,,"3.2KM",,1,1,
7,120,107257043,6,,,1,1,,1,"1KM",30,1,1,
7,120,107257043,1,,,1,1,,1,"1KM",30,1,1,
7,120,107257043,5,,,1,1,,1,"1KM",30,1,1,
7,120,107257043,7,,,1,1,,2,"3KM",120,1,1,
7,120,107257043,2,,,1,1,,1,"1KM",30,1,1,
7,120,107257043,3,,,1,1,,1,"1KM",30,1,1,
7,120,107257043,8,,,1,1,,2,"3KM",120,1,1,
7,120,107257043,4,,,1,1,,1,"1KM",30,1,1,
7,121,107265004,1,1,1,1,1,2,,"0.5KM",20,1,1,0.404694467782974
7,121,107265005,1,2,1,1,1,4,,"3KM",60,1,1,0.809388935565948
7,121,107265005,2,1.5,1,1,1,2,,"3KM",60,1,1,0.607041656970978
7,121,107265005,3,1.5,1,1,1,2,,"3KM",60,1,1,0.607041656970978
7,121,107265013,2,10,1,1,1,8,,"0.5",30,1,1,4.0469446182251
7,121,107265013,1,4,1,1,1,3,,"0.5",30,1,1,1.6187778711319
7,121,107265014,1,5,1,1,1,5,,"100KM",360,1,1,2.02347230911255
7,121,107265014,2,2,1,1,1,2,,"1KM",30,1,1,0.809388935565948
7,121,107265020,1,1,1,,,,,"1.6KM",20,1,1,0.404694467782974
7,121,107265020,2,1,1,,,,,"1.6KM",20,1,1,0.404694467782974
7,121,107265020,3,1,,,,,,"1.6KM",20,1,1,
7,121,107265022,1,3,1,1,1,3,,"3KM",120,1,2,1.21408331394196
7,121,107265022,2,2,1,1,1,3,,"3KM",120,1,2,0.809388935565948
7,121,107265023,1,,1,1,1,2,,"1KM",30,1,1,
7,121,107265024,1,0.100000001490116,1,1,2,,0.100000001490116,"0.5KM",30,2,,0.0404694452881813
7,121,107265025,1,12,1,1,1,15,,"1KM",30,2,,4.85633325576782
7,121,107265031,1,2,1,1,1,2,,"3.2KM",30,1,1,0.809388935565948
7,121,107265035,2,1,1,1,1,1,,"1KM",30,1,1,0.404694467782974
7,121,107265035,1,2,1,1,1,3,,"1KM",30,1,1,0.809388935565948
7,121,107265035,4,1,1,1,1,1,,"1KM",30,1,1,0.404694467782974
7,121,107265035,3,1,1,1,1,1,,"1KM",30,1,1,0.404694467782974
7,121,107265038,2,1,1,1,1,1,,"1.5KM",60,1,1,0.404694467782974
7,121,107265038,1,1,1,1,1,1,,"1.5KM",60,1,1,0.404694467782974
7,121,107265039,2,1,1,1,1,1.5,,"4.5KM",60,1,,0.404694467782974
7,121,107265039,1,2,1,1,1,3,,"1KM",15,1,,0.809388935565948
7,121,107265040,2,4,1,1,1,5,,"8KM",90,1,1,1.6187778711319
7,121,107265040,1,5,1,1,1,6,,"10.6KM",90,1,1,2.02347230911255
7,121,107265041,3,2,1,1,3,,,"0.5KM",30,1,1,0.809388935565948
7,121,107265041,1,10,1,1,3,,,"0.5KM",30,1,1,4.0469446182251
7,121,107265041,2,3,1,1,3,,,"1KM",60,1,1,1.21408331394196
7,122,107266005,1,1,1,1,3,,,"0.5KM",20,1,1,0.404694467782974
7,122,107266012,2,1,1,1,2,,0.5,"0.25KM",30,1,1,0.404694467782974
7,122,107266012,1,5,1,1,2,,2,"10KM",120,1,1,2.02347230911255
7,122,107266019,2,1,1,1,1,1,,"0.5KM",30,1,1,0.404694467782974
7,122,107266019,1,3,1,1,1,3,,"0.5KM",30,1,1,1.21408331394196
7,122,107266019,3,0.5,1,1,2,,1,"0.5KM",30,1,1,0.202347233891487
7,122,107266039,1,2,1,1,3,,,"2KM",120,1,1,0.809388935565948
7,122,107267001,2,0.200000002980232,1,,2,,4,"1.6KM",60,1,2,0.0809388905763626
7,122,107267001,5,1.5,1,,2,,1.5,"14KM",300,1,2,0.607041656970978
7,122,107267001,3,0.200000002980232,1,,2,,4,"2KM",90,1,2,0.0809388905763626
7,122,107267001,1,0.5,1,,2,,2,"1.6KM",60,1,2,0.202347233891487
7,122,107267001,4,0.800000011920929,1,,2,,1.5,"2.5KM",105,1,2,0.32375556230545
7,122,107267002,1,6,1,1,1,10,,"3.5KM",120,1,1,2.42816662788391
7,122,107267006,1,1,1,1,3,,,"2KM",60,1,,0.404694467782974
7,122,107267010,1,4,1,1,1,3,,"5.6KM",120,1,1,1.6187778711319
7,122,107267011,2,1.5,1,1,3,,,"11.2KM",120,1,1,0.607041656970978
7,122,107267011,1,2,1,1,3,,,"0.5KM",20,1,1,0.809388935565948
7,122,107267013,3,2,1,1,1,1.5,,"4KM",150,1,1,0.809388935565948
7,122,107267013,1,3,1,1,1,4,,"3.2KM",150,1,1,1.21408331394196
7,122,107267013,2,4,1,1,1,5,,"4KM",150,1,1,1.6187778711319
7,122,107267014,2,2,1,1,1,3,,"2",30,1,1,0.809388935565948
7,122,107267014,1,3,1,1,1,4,,"3KM",60,1,1,1.21408331394196
7,122,107267014,3,1,1,1,3,1,,"0.5KM",20,1,1,0.404694467782974
7,122,107267037,1,1.5,1,1,3,,,"1.6KM",,1,1,0.607041656970978
7,122,107267037,3,3,1,1,3,,,"4.8KM",,1,1,1.21408331394196
7,122,107267037,2,2,1,1,3,,,"0.8KM",,1,1,0.809388935565948
7,122,107267039,1,0.5,1,1,2,0.5,,"1KM",30,1,1,0.202347233891487
7,122,107267045,1,4,1,1,1,4,,"6.4KM",120,1,1,1.6187778711319
7,122,107267045,2,6,1,1,1,4,,"3.2KM",60,1,1,2.42816662788391
7,122,107267045,3,1,1,1,1,1.5,,"6.4KM",120,1,1,0.404694467782974
7,122,107267049,1,2.5,1,1,2,,1,"3KM",120,1,1,1.01173615455627
7,122,107267050,3,15,1,1,1,20,,"0.5KM",30,1,1,6.07041692733765
7,122,107267050,4,5,1,1,1,6,,"1KM",60,1,1,2.02347230911255
7,122,107267050,2,4,1,1,2,,,"2KM",60,1,1,1.6187778711319
7,122,107267050,5,6,1,1,1,7,,"0.5",30,1,1,2.42816662788391
7,122,107267050,1,10,1,1,1,15,,"2KM",60,1,1,4.0469446182251
7,124,107263002,1,4,1,1,3,,,"4MILES",60,1,1,1.6187778711319
7,124,107263007,1,2,1,1,3,1,,"1KM",45,1,1,0.809388935565948
7,124,107263012,1,2,1,1,2,,2,"2MILES",60,1,2,0.809388935565948
7,124,107263021,1,1,1,1,2,,1,"1.6KM",120,1,1,0.404694467782974
7,124,107263022,1,1,1,1,3,,,"3KM",45,1,1,0.404694467782974
7,124,107263032,2,0.5,1,1,2,,2,"8KM",120,1,1,0.202347233891487
7,124,107263032,1,1.5,1,1,1,1,,"8KM",120,1,1,0.607041656970978
7,124,107263041,1,3,1,1,1,3,,"1.6KM",45,1,1,1.21408331394196
7,124,107263043,2,1,1,1,1,1.5,,"4KM",60,1,,0.404694467782974
7,124,107263043,1,3,1,1,1,3,,"4KM",60,1,,1.21408331394196
7,124,107263044,1,5,1,1,2,,2,"4KM",120,1,1,2.02347230911255
7,124,107263045,2,2,1,1,1,2,,"3.2KM",180,1,1,0.809388935565948
7,124,107263045,1,1,1,1,3,,,"17.6KM",300,1,1,0.404694467782974
7,124,107263046,1,1,1,1,1,1,,"6KM",150,1,2,0.404694467782974
7,124,107264002,1,2,1,1,3,,,"1KM",40,1,1,0.809388935565948
7,124,107264003,1,4,1,1,3,,1,"2KM",50,1,1,1.6187778711319
7,124,107264003,2,6,1,1,1,2,,"2KM",50,1,1,2.42816662788391
7,124,107264004,1,2,1,1,3,1,,"1KM",45,1,1,0.809388935565948
7,124,107264006,1,0.5,1,1,2,3,,"1.6KM",120,1,1,0.202347233891487
7,124,107264008,2,1,1,1,2,,2,"4.8KM",90,1,1,0.404694467782974
7,124,107264008,1,1,1,1,2,,2,"4.8KM",90,1,1,0.404694467782974
7,124,107264017,2,1.5,1,1,1,1.5,,"1KM",30,1,2,0.607041656970978
7,124,107264017,3,1,1,1,3,,,"3KM",60,1,2,0.404694467782974
7,124,107264017,1,1.5,1,1,1,1.5,,"8KM",120,1,2,0.607041656970978
7,124,107264021,1,3.5,1,1,1,3,,"2KM",90,1,2,1.41643059253693
7,124,107264022,1,6,1,1,1,5,,"4.5KM",30,1,1,2.42816662788391
7,124,107264023,1,1.5,1,1,2,,,"4.8KM",30,1,1,0.607041656970978
7,124,107264032,1,0.5,1,1,3,,,"1KM",20,1,2,0.202347233891487
7,124,107264033,2,1.5,1,1,2,,1,"3.2KM",30,1,1,0.607041656970978
7,124,107264033,1,5,1,1,1,4,,"3.2KM",30,1,1,2.02347230911255
7,124,107264034,1,6,1,1,1,2,,"3KM",60,1,1,2.42816662788391
7,124,107264036,2,0.200000002980232,1,1,2,,3,"2KM",45,1,2,0.0809388905763626
7,124,107264036,1,1,1,1,3,,,"2KM",45,1,2,0.404694467782974
7,125,107269001,1,5,1,1,2,,4,"10KM",160,2,,2.02347230911255
7,125,107269005,1,2,1,1,2,,1,"4KM",2,2,,0.809388935565948
7,125,107269010,1,4,1,1,3,,,"10KM",180,2,,1.6187778711319
7,125,107269012,1,2,1,1,1,3.5,,"1.5KM",120,1,1,0.809388935565948
7,125,107269013,1,3,1,1,3,,,"5K",120,2,,1.21408331394196
7,125,107269013,2,1.5,1,1,1,2,,"0.5",30,1,1,0.607041656970978
7,125,107269014,1,0.5,1,1,2,,1,"1KM",30,1,1,0.202347233891487
7,125,107269022,1,2,1,1,1,2,,"1.5KM",35,1,1,0.809388935565948
7,125,107269022,2,2,1,1,1,2,,"1.5KM",35,1,1,0.809388935565948
7,125,107269038,1,5,1,1,1,1.5,,"6.4KM",60,1,1,2.02347230911255
7,125,107269038,2,3,1,1,3,,,"6.4KM",60,1,1,1.21408331394196
7,125,107269041,1,2,1,1,3,,,"5.6KM",60,1,,0.809388935565948
7,125,107269044,2,,,1,3,,,"3KM",60,1,1,
7,125,107269044,1,,,1,3,,,"3KM",60,1,1,
7,125,107269046,1,10,1,1,1,10,,"1KM",20,1,1,4.0469446182251
7,125,107269046,2,10,1,1,1,10,,"1KM",20,1,1,4.0469446182251
7,125,107269049,1,1.5,1,1,1,2,,"6.4KM",90,1,1,0.607041656970978
7,125,107269049,2,5,3,1,2,0.400000005960464,,"6.4KM",90,1,1,1.18170785903931
7,125,107269053,2,20,1,1,1,4,,"32KM",180,1,1,8.0938892364502
7,125,107269053,1,4,1,1,1,2,,"6.4KM",60,1,1,1.6187778711319
7,125,107269054,1,4,1,1,1,1.5,,"6.4KM",60,1,2,1.6187778711319
7,125,107269054,2,5,1,1,1,2,,"6.4KM",60,1,2,2.02347230911255
7,125,107270005,2,2,1,1,,,1.5,"1KM",30,2,,0.809388935565948
7,125,107270005,1,3,1,1,,,2.5,"1.5KM",45,2,,1.21408331394196
7,125,107270009,2,1,1,1,,2.5,,"2KM",120,2,,0.404694467782974
7,125,107270009,1,5,1,1,1,2,,"1KM",60,2,,2.02347230911255
7,125,107270018,2,,,1,1,2,,"2KM",20,1,1,
7,125,107270018,1,,,1,1,2,,"9KM",120,1,1,
7,125,107270019,2,0.200000002980232,1,1,1,2,,"10KM",,1,1,0.0809388905763626
7,125,107270019,1,12,1,1,1,12,,"19KM",,1,1,4.85633325576782
7,125,107270019,3,2,1,1,1,2,,"10KM",,1,1,0.809388935565948
7,125,107270025,1,10,1,1,3,,,"1KM",20,1,1,4.0469446182251
7,125,107270028,1,4,1,1,1,4,,"2KM",30,1,1,1.6187778711319
7,125,107270030,1,70,1,1,1,4,,"22.4KM",90,1,1,28.3286113739014
7,125,107270034,1,3,1,1,1,1,,"12.8KM",120,1,1,1.21408331394196
7,125,107270035,1,2.5,1,1,1,1.5,,"16KM",240,1,1,1.01173615455627
7,126,107271003,1,2,1,1,3,,,"5KM",120,1,1,0.809388935565948
7,126,107271003,3,2,1,1,3,,,"5KM",120,1,1,0.809388935565948
7,126,107271003,4,2,1,1,3,,,"5KM",120,1,1,0.809388935565948
7,126,107271003,2,2,1,1,3,,,"5KM",120,1,1,0.809388935565948
7,126,107271004,2,0.5,1,1,3,,,"0.3KM",20,1,1,0.202347233891487
7,126,107271004,1,0.5,1,1,1,1,,"0.3KM",20,1,1,0.202347233891487
7,126,107271005,2,5,1,1,2,,3,"2.5KM",60,1,1,2.02347230911255
7,126,107271005,1,1,1,1,3,,,"3KM",120,1,1,0.404694467782974
7,126,107271006,1,2,,1,2,,,"0.5KM",30,1,1,
7,126,107271012,3,1,1,1,3,,,"2KM",60,1,1,0.404694467782974
7,126,107271012,2,1.5,1,1,1,1,,"2KM",60,1,1,0.607041656970978
7,126,107271012,1,1,1,1,3,,,"2KM",60,1,1,0.404694467782974
7,126,107271017,3,0.5,1,1,2,,1,"2KM",60,1,1,0.202347233891487
7,126,107271017,2,0.5,1,1,2,,1,"2KM",60,1,1,0.202347233891487
7,126,107271017,1,1,1,1,1,1,,"2KM",60,1,1,0.404694467782974
7,126,107271018,4,0.5,1,1,2,,2,"1KM",20,1,1,0.202347233891487
7,126,107271018,1,2,1,1,1,2,,"8KM",90,1,1,0.809388935565948
7,126,107271018,3,1,1,1,3,,,"1KM",20,1,1,0.404694467782974
7,126,107271018,2,1,1,1,3,,,"8KM",90,1,1,0.404694467782974
7,126,107271023,1,,,1,1,1,,"3KM",40,1,1,
7,126,107271023,2,,,1,1,1,,"3KM",40,1,1,
7,126,107271024,1,1,1,1,2,,0.5,"3KM",30,1,1,0.404694467782974
7,126,107271028,1,2,1,1,1,2,,"2KM",30,1,1,0.809388935565948
7,126,107271028,2,2,1,1,1,2,,"2KM",30,1,1,0.809388935565948
7,126,107271030,2,1,1,1,2,,3.40000009536743,"6.4KM",30,1,1,0.404694467782974
7,126,107271030,1,3,1,1,,2.5,,"6.4KM",30,1,1,1.21408331394196
7,126,107271032,2,1,1,1,3,,,"0.5KM",20,1,1,0.404694467782974
7,126,107271032,1,2,1,1,1,3,,"2KM",40,1,1,0.809388935565948
7,126,107272001,1,1,1,1,1,1.5,,"1.5KM",60,2,,0.404694467782974
7,126,107272003,2,2,1,1,2,,,"1.5KM",90,1,1,0.809388935565948
7,126,107272003,1,1,1,1,2,,,"1KM",60,1,1,0.404694467782974
7,126,107272005,1,0.5,1,1,2,,0.200000002980232,"1",30,1,1,0.202347233891487
7,126,107272005,2,4,1,1,2,,1,"1",30,1,1,1.6187778711319
7,126,107272006,1,1,1,1,1,3,,"0.5KM",30,1,1,0.404694467782974
7,126,107272007,4,5,1,1,1,5,,"2KM",30,1,1,2.02347230911255
7,126,107272007,2,1.5,1,1,,1.5,,"2KM",30,1,1,0.607041656970978
7,126,107272007,1,2,1,1,,2,,"2KM",30,1,1,0.809388935565948
7,126,107272007,5,2,1,1,1,2,,"2KM",30,1,1,0.809388935565948
7,126,107272007,3,1,1,1,3,,,"2KM",30,1,1,0.404694467782974
7,126,107272012,1,3,1,1,1,6,,"1.6KM",30,1,,1.21408331394196
7,126,107272013,1,5,1,1,1,4,,"1.6KM",30,1,,2.02347230911255
7,126,107272016,4,6,1,1,,6,,"0.8KM",30,1,,2.42816662788391
7,126,107272016,1,1.5,1,1,1,1.5,,"0.8KM",30,1,,0.607041656970978
7,126,107272016,2,3,1,1,,3,,"0.8KM",30,1,,1.21408331394196
7,126,107272016,3,1.5,1,1,,1.5,,"0.8KM",30,1,,0.607041656970978
7,126,107272017,1,4,1,1,1,5,,"1.6KM",30,1,,1.6187778711319
7,127,107250023,1,3,1,1,3,,,"3.6KM",20,1,1,1.21408331394196
7,127,107251008,1,3,1,1,,2,,"7KM",105,1,1,1.21408331394196
7,128,107252008,1,6,1,1,1,6,,"2.4KM",50,1,1,2.42816662788391
7,128,107252011,1,2,1,1,1,4,,"1.62KM",30,1,,0.809388935565948
7,128,107252011,2,2,1,1,1,4,,"0.81KM",15,1,,0.809388935565948
7,128,107252019,3,1.5,1,1,1,1,,"6.4KM",80,1,1,0.607041656970978
7,128,107252019,1,3,1,1,1,3,,"3.2KM",60,1,1,1.21408331394196
7,128,107252019,4,1,1,1,1,1,,"6.4KM",80,1,1,0.404694467782974
7,128,107252019,2,11,1,1,1,9,,"320KM",360,1,1,4.45163917541504
7,128,107252023,2,4,,1,1,4,,"0.27KM",5,1,1,
7,128,107252023,1,10,1,1,1,10,,"0.27KM",5,1,1,4.0469446182251
7,128,107252024,1,1,1,1,1,1.5,,"0.81KM",15,1,1,0.404694467782974
7,128,107252026,1,10,1,1,1,2,,"4.8KM",,1,1,4.0469446182251
7,128,107252026,2,3,1,1,2,,1.5,"0.8KM",,1,1,1.21408331394196
7,128,107252030,1,4,1,1,1,5,,,30,1,1,1.6187778711319
7,128,107252030,2,2,1,1,1,2.5,,,90,1,1,0.809388935565948
7,128,107252032,1,5,1,1,1,5,,"3.2KM",110,1,1,2.02347230911255
7,128,107252035,1,3,1,1,1,3,,"2.4KM",30,1,1,1.21408331394196
7,128,107252036,1,2,1,1,3,,,"1.6KM",30,1,1,0.809388935565948
7,128,107252041,2,4,1,1,1,5,,"3.2KM",60,1,1,1.6187778711319
7,128,107252041,3,0.5,1,1,3,,,"3.2KM",60,1,1,0.202347233891487
7,128,107252041,1,1,1,1,1,1.5,,"0.8KM",30,1,1,0.404694467782974
7,128,107252055,1,3,1,1,1,3,,"1.6KM",45,1,1,1.21408331394196
7,128,107252059,1,5,1,1,1,3.5,,"2.4KM",60,1,1,2.02347230911255
7,128,107252060,1,10,1,1,1,9,,"3.2KM",68,1,1,4.0469446182251
7,128,107252060,2,4,1,1,1,3,,"0.8KM",15,1,1,1.6187778711319
7,128,107252060,3,5,1,1,1,4,,"160KM",600,1,1,2.02347230911255
7,130,107249001,2,2,1,1,1,2,,"2.16KM",40,1,1,0.809388935565948
7,130,107249001,1,3,1,1,1,3,,"1.62KM",30,1,1,1.21408331394196
7,130,107249003,1,3,1,1,1,3,,"12.9KM",240,1,1,1.21408331394196
