"id1","id2","id3","id4","s4aix2_plotno","s4aix_299i","s4aix_299ii","s4aix_299iii","s4aix_300i","s4aix_300ii","s4aix_300iii","s4aix_301i","s4aix_301ii","s4aix_301iii","s4aix_302i","s4aix_302ii","s4aix_302iii","s4aix_303i","s4aix_303ii","s4aix_303iii","s4aix_304i","s4aix_304ii","s4aix_304iii","s4aix_305i","s4aix_305ii","s4aix_305iii","s4aix_306i","s4aix_306ii","s4aix_306iii","s4aix_307i","s4aix_307ii","s4aix_307iii","hhno"
7,128,252,26,1,10,7,2,,,,,,,,,,,,,,,,7,6,1,4,6,1,,,,107252026
7,128,252,26,2,,,,,,,,,,,,,,,,,,,8,6,1,7,6,1,,,,107252026
7,128,252,30,1,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,107252030
7,128,252,30,2,,,,,,,,,,,,,,,,,,,6,7,1,,,,,,,107252030
7,128,252,32,1,2,5,2,,,,,,,,,,,,,,,,14,7,1,,,,,,,107252032
7,128,252,35,1,,,,,,,,,,,,,,,,,,,15,8,3,15,6,1,,,,107252035
7,128,252,36,1,6,7,1,,,,,,,,,,,,,,,,2,7,1,3,7,1,,,,107252036
7,128,252,41,2,,,,,,,,,,,,,,,,,,,21,7,1,,,,,,,107252041
7,128,252,41,3,,,,,,,,,,,,,,,,,,,7,7,1,,,,,,,107252041
7,128,252,41,1,,,,,,,,,,,,,,,,,,,7,7,1,,,,,,,107252041
7,128,252,55,1,,,,,,,,,,,,,,,,,,,15,8,1,15,7,1,,,,107252055
7,128,252,59,1,,,,,,,,,,,,,,,,,,,10,8,1,21,7,1,,,,107252059
7,128,252,60,1,,,,,,,,,,,,,,,,,,,15,7,1,7,7,1,,,,107252060
7,128,252,60,2,,,,,,,,,,,,,,,,,,,9,7,1,5,7,1,,,,107252060
7,128,252,60,3,14,8,2,,,,,,,,,,,,,,,,3,5,1,,,,,,,107252060
7,130,249,1,1,4,6,2,,,,,,,,,,,,,,,,,,,4,5,1,,,,107249001
7,130,249,1,2,7,6,2,,,,,,,,,,,,,,,,,,,3,5,1,,,,107249001
7,130,249,3,4,3,6,4,,,,,,,,,,,,,,,,2,5,1,,,,,,,107249003
7,130,249,3,3,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,107249003
7,130,249,3,2,1,5,3,,,,,,,,,,,,,,,,3,5,1,,,,,,,107249003
7,130,249,3,1,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,107249003
7,130,249,8,1,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,107249008
7,130,249,8,3,8,5,4,,,,,,,,,,,,,,,,,,,,,,,,,107249008
7,130,249,8,2,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,107249008
7,130,249,9,2,5,5,3,,,,,,,,,,,,,,,,,,,15,7,3,,,,107249009
7,130,249,9,1,5,5,3,,,,,,,,,,,,,,,,,,,15,7,3,,,,107249009
7,130,249,11,1,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,107249011
7,130,249,11,2,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,107249011
7,130,249,21,3,3,6,2,,,,,,,,,,,,,,,,15,5,1,15,6,2,,,,107249021
7,130,249,21,2,3,6,2,,,,,,,,,,,,,,,,15,5,1,15,6,2,,,,107249021
7,130,249,21,1,3,6,2,,,,,,,,,,,,,,,,15,5,1,15,6,2,,,,107249021
7,130,249,25,2,4,5,2,,,,,,,,,,,,,,,,10,8,2,10,7,1,,,,107249025
7,130,249,25,3,4,5,2,,,,,,,,,,,,,,,,10,8,2,10,7,1,,,,107249025
7,130,249,25,1,4,5,2,,,,,,,,,,,,,,,,10,8,2,10,7,1,,,,107249025
7,130,249,29,1,,,,,,,,,,,,,,,,,,,20,5,1,,,,,,,107249029
7,130,249,32,1,3,6,2,,,,,,,,,,,,,,,,,,,2,5,1,,,,107249032
7,130,249,36,1,6,5,4,,,,,,,,,,,,,,,,7,5,1,,,,,,,107249036
7,130,249,42,1,5,5,2,,,,,,,,,,,,,,,,10,7,1,15,6,1,,,,107249042
7,130,249,42,2,5,5,2,,,,,,,,,,,,,,,,10,7,1,15,6,1,,,,107249042
7,132,262,3,2,8,8,1,,,,,,,,,,,,,,,,8,5,1,,,,,,,107262003
7,132,262,3,1,5,8,1,,,,,,,,,,,,,,,,5,5,1,,,,,,,107262003
7,132,262,4,1,5,7,6,,,,,,,,,,,,,,,,5,10,1,,,,,,,107262004
7,132,262,4,2,4,7,5,,,,,,,,,,,,,,,,4,10,1,,,,,,,107262004
7,132,262,4,3,9,7,8,,,,,,,,,,,,,,,,9,10,1,,,,,,,107262004
7,132,262,7,1,,,,,,,,,,,,,,,,,,,7,5,1,7,4,1,,,,107262007
7,132,262,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,107262008
7,132,262,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,107262008
7,132,262,9,1,,,,,,,,,,,,,,,,,,,14,5,2,10,5,2,10,5,1,107262009
7,132,262,10,1,5,3,2,,,,,,,,,,,,,,,,,,,6,4,1,,,,107262010
7,132,262,12,1,,,,,,,,,,,,,,,,,,,6,4,2,5,3,2,4,2,1,107262012
7,132,262,13,2,3,5,10,,,,,,,,,,,,,,,,5,7,1,5,7,1,,,,107262013
7,132,262,13,1,3,5,10,,,,,,,,,,,,,,,,6,8,1,6,8,1,,,,107262013
7,132,262,16,2,2,6,6,,,,,,,,,,,,,,,,2,10,1,,,,,,,107262016
7,132,262,16,1,4,6,6,,,,,,,,,,,,,,,,4,10,1,,,,,,,107262016
7,132,262,16,3,2,6,6,,,,,,,,,,,,,,,,2,10,1,,,,,,,107262016
7,132,262,17,1,6,8,6,,,,,,,,,,,,,,,,6,8,1,,,,,,,107262017
7,132,262,18,1,4,6,10,,,,,,,,,,,,,,,,5,6,1,5,6,1,,,,107262018
7,132,262,20,1,4,7,10,,,,,,,,,,,,,,,,,,,,,,,,,107262020
7,132,262,20,2,4,7,5,,,,,,,,,,,,,,,,,,,,,,,,,107262020
7,132,262,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,107262020
7,132,262,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,107262022
7,132,262,22,1,4,6,15,,,,,,,,,,,,,,,,6,6,1,6,6,1,,,,107262022
7,133,259,1,1,12,10,4,,,,,,,,,,,,,,,,12,10,1,,,,,,,107259001
7,133,259,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,107259001
7,133,259,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,107259001
7,133,259,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,107259001
7,133,259,1,2,,,,,,,,,,,,,,,,,,,14,10,1,,,,,,,107259001
7,133,259,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,107259001
7,133,259,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,107259001
7,133,259,2,1,3,10,4,,,,,,,,,,,,,,,,30,10,1,30,10,1,,,,107259002
7,133,259,2,2,3,10,4,,,,,,,,,,,,,,,,30,10,1,30,10,1,,,,107259002
7,133,259,2,3,3,10,4,,,,,,,,,,,,,,,,30,10,1,30,10,1,,,,107259002
7,133,259,6,1,5,5,3,,,,,,,,,,,,,,,,6,7,1,6,7,1,,,,107259006
7,133,259,8,1,,,,,,,,,,,,,,,,,,,6,7,4,,,,,,,107259008
7,133,259,10,1,,,,,,,,,,,,,,,,,,,3,8,3,3,6,1,3,6,2,107259010
7,133,259,11,1,,,,,,,,,,,,,,,,,,,3,21,4,,,,,,,107259011
7,133,259,12,3,,,,,,,,,,,,,,,,,,,21,6,3,,,,,,,107259012
7,133,259,12,1,,,,,,,,,,,,,,,,,,,,,,8,8,6,,,,107259012
7,133,259,12,2,,,,,,,,,,,,,,,,,,,,,,2,8,7,,,,107259012
7,133,259,13,2,,,,,,,,,,,,,,,,,,,30,6,6,,,,,,,107259013
7,133,259,13,1,,,,,,,,,,,,,,,,,,,2,6,5,,,,,,,107259013
7,133,259,15,1,3,3,2,,,,,,,,,,,,,,,,3,3,2,,,,,,,107259015
7,133,259,16,1,5,12,4,,,,,,,,,,,,,,,,5,12,2,,,,,,,107259016
7,133,259,17,1,,,,,,,,,,,,,,,,,,,,,,1,10,25,1,10,1,107259017
7,133,259,17,2,,,,,,,,,,,,,,,,,,,,,,1,6,25,1,6,1,107259017
7,133,259,17,3,,,,,,,,,,,,,,,,,,,,,,1,10,25,1,10,1,107259017
7,133,259,25,1,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,,107259025
7,133,259,25,2,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,,107259025
7,133,259,27,1,16,6,3,,,,,,,,,,,,,,,,,,,,,,,,,107259027
7,133,259,29,1,,,,,,,,,,,,,,,,,,,2,16,4,,,,,,,107259029
7,133,259,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,107259030
7,133,259,30,3,14,12,6,,,,,,,,,,,,,,,,14,12,2,14,12,2,,,,107259030
7,133,259,30,2,3,12,6,,,,,,,,,,,,,,,,3,12,2,3,12,2,,,,107259030
7,133,259,30,1,14,12,6,,,,,,,,,,,,,,,,14,12,2,14,12,2,,,,107259030
7,133,259,30,4,2,12,6,,,,,,,,,,,,,,,,2,12,2,2,12,2,,,,107259030
8,9,295,1,1,5,3,4,,,,,,,,,,,,,,,,4,3,5,,,,4,3,1,108295001
8,9,295,1,2,2,2,4,,,,,,,,,,,,,,,,4,5,5,,,,4,5,1,108295001
8,9,295,1,3,5,4,5,,,,,,,,,,,,,,,,6,6,5,,,,6,6,1,108295001
8,9,295,1,4,,,,,,,,,,,,,,,,,,,2,2,4,,,,2,2,1,108295001
8,9,295,2,4,,,,,,,,,,,,,,,,2,7,6,,,,,,,,,,108295002
8,9,295,2,5,,,,,,,,,,,,,,,,3,7,6,,,,,,,,,,108295002
8,9,295,2,2,,,,,,,,,,,,,,,,7,7,6,,,,,,,,,,108295002
8,9,295,2,1,,,,,,,,,,,,,,,,2,7,6,,,,,,,,,,108295002
8,9,295,2,3,,,,,,,,,,,,,,,,7,7,6,,,,,,,,,,108295002
8,9,295,2,6,,,,,,,,,,,,,,,,2,7,6,,,,,,,,,,108295002
8,9,295,3,4,,,,,,,,,,,,,,,,,,,2,5,6,,,,,,,108295003
8,9,295,3,3,,,,,,,,,,,,,,,,,,,2,7,6,,,,,,,108295003
8,9,295,3,2,,,,,,,,,,,,,,,,,,,2,6,6,,,,,,,108295003
8,9,295,3,1,,,,,,,,,,,,,,,,,,,2,5,6,,,,,,,108295003
8,9,295,5,1,,,,,,,,,,,,,,,,,,,7,3,5,,,,,,,108295005
8,9,295,5,4,,,,,,,,,,,,,,,,,,,3,2,3,,,,,,,108295005
8,9,295,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108295005
8,9,295,5,3,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,108295005
8,9,295,5,5,,,,,,,,,,,,,,,,,,,5,4,4,,,,,,,108295005
8,9,295,6,1,,,,,,,,,,,,,,,,,,,7,6,4,,,,,,,108295006
8,9,295,6,2,,,,,,,,,,,,,,,,,,,7,6,4,,,,,,,108295006
8,9,295,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,108295008
8,9,295,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108295008
8,9,295,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,108295008
8,9,295,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,108295008
8,9,295,11,2,1,1,1,,,,,,,,,,,,,,,,1,5,15,,,,,,,108295011
8,9,295,11,1,,,,,,,,,,,,,,,,,,,2,5,15,,,,,,,108295011
8,9,295,11,3,,,,,,,,,,,,,,,,,,,2,5,15,,,,,,,108295011
8,9,295,12,6,,,,,,,,,,,,,,,,,,,4,6,1,,,,,,,108295012
8,9,295,12,2,,,,,,,,,,,,,,,,,,,5,6,1,,,,,,,108295012
8,9,295,12,4,,,,,,,,,,,,,,,,,,,3,5,1,,,,,,,108295012
8,9,295,12,3,,,,,,,,,,,,,,,,,,,10,5,1,,,,,,,108295012
8,9,295,12,1,,,,,,,,,,,,,,,,,,,7,5,5,,,,,,,108295012
8,9,295,12,5,,,,,,,,,,,,,,,,,,,4,3,1,,,,,,,108295012
8,9,295,13,2,,,,,,,,,,,,,,,,,,,12,7,1,,,,,,,108295013
8,9,295,13,4,,,,,,,,,,,,,,,,,,,12,7,1,,,,,,,108295013
8,9,295,13,1,,,,,,,,,,,,,,,,,,,12,7,1,,,,,,,108295013
8,9,295,13,3,,,,,,,,,,,,,,,,,,,12,7,1,,,,,,,108295013
8,9,295,15,3,,,,,,,,,,,,,,,,,,,30,8,2,,,,,,,108295015
8,9,295,15,2,,,,,,,,,,,,,,,,,,,3,8,1,,,,,,,108295015
8,9,295,15,1,,,,,,,,,,,,,,,,,,,30,8,2,,,,,,,108295015
8,9,295,19,1,,,,,,,,,,,,,,,,,,,2,6,6,,,,,,,108295019
8,9,295,19,3,,,,,,,,,,,,,,,,,,,2,6,6,,,,,,,108295019
8,9,295,19,2,,,,,,,,,,,,,,,,,,,2,6,6,,,,,,,108295019
8,9,295,22,3,5,3,8,,,,,,,,,,,,,,,,5,5,5,,,,5,5,3,108295022
8,9,295,22,1,6,5,10,,,,,,,,,,,,,,,,6,8,8,,,,,,,108295022
8,9,295,22,5,,,,,,,,,,,,,,,,,,,6,4,7,,,,6,5,5,108295022
8,9,295,22,4,,,,,,,,,,,,,,,,,,,2,5,5,,,,2,5,5,108295022
8,9,295,22,2,10,4,7,,,,,,,,,,,,,,,,10,5,7,,,,10,5,4,108295022
8,9,295,23,2,7,8,23,,,,,,,,,,,,,,,,7,8,1,,,,,,,108295023
8,9,295,23,1,2,6,8,,,,,,,,,,,,,,,,5,7,1,,,,,,,108295023
8,9,295,24,2,,,,,,,,,,,,,,,,,,,3,6,7,,,,,,,108295024
8,9,295,24,1,,,,,,,,,,,,,,,,,,,3,6,7,,,,3,6,3,108295024
8,9,295,24,3,,,,,,,,,,,,,,,,,,,10,6,5,,,,,,,108295024
8,9,295,25,1,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,108295025
8,9,295,25,2,2,6,5,,,,,,,,,,,,,,,,,,,,,,,,,108295025
8,9,295,25,3,2,6,5,,,,,,,,,,,,,,,,,,,,,,,,,108295025
8,9,297,4,1,,,,2,2,2,,,,,,,,,,,,,7,5,2,,,,,,,108297004
8,9,297,4,2,,,,2,2,2,,,,,,,,,,,,,5,5,2,,,,,,,108297004
8,9,297,4,3,2,3,1,,,,,,,,,,1,1,1,,,,5,5,1,,,,,,,108297004
8,9,297,6,2,,,,,,,,,,,,,,,,,,,5,6,3,5,6,1,,,,108297006
8,9,297,6,1,15,6,10,5,10,4,,,,,,,,,,,,,90,8,2,90,8,4,,,,108297006
8,9,297,10,2,5,6,5,5,6,3,,,,,,,,,,,,,5,4,3,,,,,,,108297010
8,9,297,10,1,5,6,5,5,6,3,,,,,,,,,,,,,5,4,3,,,,,,,108297010
8,9,297,13,3,4,7,3,,,,,,,,,,,,,,,,3,7,3,,,,,,,108297013
8,9,297,13,2,3,7,2,,,,,,,,,,,,,,,,3,7,2,,,,,,,108297013
8,9,297,13,1,4,7,5,,,,,,,,,,,,,,,,3,7,5,,,,,,,108297013
8,9,297,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,108297015
8,9,297,15,2,,,,,,,,,,,,,,,,,,,4,8,1,,,,4,3,1,108297015
8,9,297,15,3,,,,,,,,,,,,,,,,,,,5,8,1,,,,,,,108297015
8,9,297,15,1,,,,,,,,,,,,,,,,,,,4,6,1,,,,,,,108297015
8,9,297,22,3,2,4,3,,,,,,,,,,,,,,,,2,4,3,,,,,,,108297022
8,9,297,22,1,2,4,3,,,,,,,,,,,,,,,,2,4,3,,,,,,,108297022
8,9,297,22,2,2,4,3,,,,,,,,,,,,,,,,2,4,3,,,,,,,108297022
8,9,297,22,4,,,,,,,,,,,,,,,,,,,2,5,2,3,6,3,,,,108297022
8,9,297,23,3,21,5,7,,,,,,,,,,,,,,,,,,,,,,,,,108297023
8,9,297,23,2,,,,,,,,,,,,,,,,,,,12,10,1,,,,,,,108297023
8,9,297,23,1,21,5,7,,,,,,,,,,,,,,,,,,,,,,,,,108297023
8,9,297,28,2,,,,,,,,,,,,,,,,,,,7,7,13,,,,,,,108297028
8,9,297,28,1,,,,,,,,,,,,,,,,,,,7,7,13,,,,,,,108297028
8,9,297,29,6,,,,,,,,,,,,,,,,,,,1,3,2,8,8,10,8,2,4,108297029
8,9,297,29,3,,,,,,,,,,,,,,,,,,,2,7,6,10,2,2,2,3,2,108297029
8,9,297,29,4,,,,,,,,,,,,,,,,,,,1,7,6,1,6,10,1,3,3,108297029
8,9,297,29,5,,,,,,,,,,,,,,,,,,,1,7,6,2,6,5,2,2,2,108297029
8,9,297,29,2,,,,,,,,,,,,,,,,,,,3,5,10,2,6,10,2,2,2,108297029
8,9,297,29,1,,,,,,,,,,,,,,,,,,,3,5,10,6,5,4,2,2,2,108297029
8,9,297,36,1,,,,,,,,,,,,,,,,,,,7,11,1,,,,,,,108297036
8,9,297,36,3,,,,,,,,,,,,,,,,,,,1,5,3,1,5,2,,,,108297036
8,9,297,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,108297036
8,9,297,36,6,,,,,,,,,,,,,,,,,,,1,6,2,1,5,4,,,,108297036
8,9,297,36,5,,,,,,,,,,,,,,,,,,,1,8,1,1,5,2,,,,108297036
8,9,297,36,2,,,,,,,,,,,,,,,,,,,15,11,1,1,2,1,,,,108297036
8,9,297,36,4,,,,,,,,,,,,,,,,,,,2,4,4,1,4,3,,,,108297036
8,9,297,40,1,7,5,4,,,,,,,30,6,2,,,,,,,,,,,,,,,,108297040
8,9,297,42,1,,,,,,,,,,,,,,,,,,,1,6,10,,,,,,,108297042
8,9,297,42,2,,,,,,,,,,,,,,,,,,,1,6,10,,,,,,,108297042
8,9,297,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,108297046
8,9,297,46,3,,,,,,,,,,,,,,,,,,,4,8,1,,,,,,,108297046
8,9,297,46,2,,,,,,,,,,,,,,,,,,,8,6,5,,,,,,,108297046
8,9,297,46,1,,,,,,,,,,,,,,,,,,,10,6,5,,,,,,,108297046
8,9,297,46,4,,,,,,,,,,,,,,,,,,,3,8,5,,,,,,,108297046
8,9,297,46,5,,,,,,,,,,,,,,,,,,,7,6,5,,,,,,,108297046
8,9,297,52,10,1,4,3,,,,,,,,,,,,,,,,2,2,2,,,,,,,108297052
8,9,297,52,2,,,,,,,,,,,,,,,,,,,3,4,10,,,,,,,108297052
8,9,297,52,4,,,,,,,,,,,,,,,,,,,1,2,4,,,,,,,108297052
8,9,297,52,8,2,4,7,,,,,,,,,,,,,,,,2,3,3,,,,,,,108297052
8,9,297,52,6,,,,,,,,,,,,,,,,,,,2,4,4,,,,,,,108297052
8,9,297,52,1,,,,,,,,,,,,,,,,,,,2,3,4,,,,,,,108297052
8,9,297,52,5,,,,,,,,,,,,,,,,,,,1,2,5,,,,,,,108297052
8,9,297,52,9,2,4,7,,,,,,,,,,,,,,,,2,4,4,,,,,,,108297052
8,9,297,52,7,2,4,7,,,,,,,,,,,,,,,,2,3,4,,,,,,,108297052
8,9,297,52,3,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,108297052
8,9,297,59,2,,,,,,,,,,,,,,,,,,,7,8,2,7,4,2,7,3,2,108297059
8,9,297,59,1,,,,,,,,,,,,,,,,,,,21,8,5,15,5,5,15,3,4,108297059
8,10,301,2,3,7,6,30,7,6,4,,,,,,,,,,,,,7,6,8,,,,,,,108301002
8,10,301,2,1,4,6,12,,,,,,,,,,,,,,,,4,6,4,,,,,,,108301002
8,10,301,2,2,3,6,25,,,,,,,,,,,,,,,,3,6,3,,,,,,,108301002
8,10,301,2,4,3,6,10,,,,,,,,,,,,,,,,3,6,5,,,,,,,108301002
8,10,301,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,108301004
8,10,301,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108301004
8,10,301,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,108301005
8,10,301,5,2,10,6,25,,,,,,,,,,,,,,,,10,6,8,,,,,,,108301005
8,10,301,8,1,6,6,5,,,,,,,,,,,,,,,,6,6,1,,,,6,6,2,108301008
8,10,301,8,2,6,6,5,,,,,,,,,,,,,,,,6,6,1,,,,6,6,2,108301008
8,10,301,11,1,,,,,,,,,,,,,,,,,,,8,5,1,,,,,,,108301011
8,10,301,15,1,,,,,,,,,,,,,,,,,,,5,6,1,5,6,2,,,,108301015
8,10,303,2,2,4,7,2,,,,,,,,,,,,,,,,4,3,1,1,3,2,,,,108303002
8,10,303,2,1,2,7,4,,,,,,,,,,,,,,,,4,7,1,2,5,2,,,,108303002
8,10,303,12,2,4,6,4,,,,,,,,,,,,,,,,3,7,2,,,,,,,108303012
8,10,303,12,1,,,,,,,,,,,,,,,,,,,1,6,2,,,,,,,108303012
8,10,303,16,1,7,7,4,,,,,,,7,6,1,,,,,,,,,,,,,,,,108303016
8,10,303,21,1,7,8,1,7,8,1,,,,,,,,,,,,,3,6,3,,,,3,6,1,108303021
8,10,303,21,2,,,,,,,,,,,,,,,,,,,2,6,1,,,,1,6,1,108303021
8,10,303,22,1,,,,,,,,,,,,,,,,,,,3,5,1,,,,3,5,2,108303022
8,10,303,22,3,,,,,,,,,,,,,,,,,,,2,5,1,,,,2,5,2,108303022
8,10,303,22,2,3,6,7,,,,,,,,,,,,,,,,3,6,1,,,,,,,108303022
8,10,303,23,2,4,6,3,,,,,,,,,,,,,,,,3,6,2,,,,,,,108303023
8,10,303,23,1,4,6,3,,,,,,,,,,,,,,,,3,6,2,,,,,,,108303023
8,10,303,42,1,,,,,,,,,,,,,,,,,,,20,5,1,,,,,,,108303042
8,10,304,3,1,7,51.5,,,,,,,,,,,,,7,-10,,,,,,,,,,,,108304003
8,10,304,13,2,,,,,,,,,,,,,,,6,-10,,,,,,,,,,,,108304013
8,10,304,13,1,,,,,,,,,,,,,,,6,-10,,,,,,,,,,,,108304013
8,10,304,27,1,,,,,,,,,-1,-10,,,,,,,,,,,,,,,,,,108304027
8,10,304,32,2,,,,,,,,,-1,-10,,,,,7,-10,,,,,,,,,,,,108304032
8,10,304,32,1,,,,,,,,,-1,-10,,,,,7,-10,,,,,,,,,,,,108304032
8,10,304,39,1,4,,,,,,,,,,,,,,6,-10,,,,,,,,,,,,108304039
8,10,304,41,3,,,,,,,,,,,,,,,7,-10,,,,,,,,,,,,108304041
8,10,304,41,2,,,,,,,,,,,,,,,7,-10,,,,,,,,,,,,108304041
8,10,304,41,1,,,,,,,,,,,,,,,7,-10,,,,,,,,,,,,108304041
8,10,304,42,2,2,,,,,,,,-1,-10,,,,,,,,,,,,,,,,,,108304042
8,10,304,42,3,,,,,,,,,-1,-10,,,,,,,,,,,,,,,,,,108304042
8,10,304,42,1,3,,,,,,,,-1,-10,,,,,,,,,,,,,,,,,,108304042
8,10,305,39,1,,,,,,,4,8,2,4,10,1,,,,4,8,2,,,,,,,,,,108305039
8,135,310,4,1,,,,,,,,,,4,4,1,14,6,1,4,2,4,2,2,4,2,,2,,,,108310004
8,135,310,4,2,,,,,,,,,,4,4,1,14,6,1,4,2,4,2,2,4,2,2,2,,,,108310004
8,135,310,4,3,,,,,,,,,,6,4,1,14,6,1,4,2,4,2,2,4,2,2,2,,,,108310004
8,135,310,5,1,10,6,4,,,,,,,,,,10,6,1,10,4,3,2,4,5,,,,,,,108310005
8,135,310,5,3,10,8,4,,,,,,,,,,15,6,1,15,4,3,2,4,5,,,,,,,108310005
8,135,310,5,2,10,6,4,,,,,,,,,,10,6,1,10,4,3,2,4,5,,,,,,,108310005
8,135,310,7,1,,,,,,,,,,,,,6,6,1,6,2,2,,,,2,4,8,,,,108310007
8,135,310,7,2,,,,,,,,,,,,,4,6,1,6,2,2,,,,2,4,8,,,,108310007
8,135,310,14,1,,,,,,,,,,8,4,1,10,6,1,4,4,3,,,,,,,,,,108310014
8,135,310,14,3,,,,,,,,,,6,4,1,12,6,1,4,4,3,,,,,,,,,,108310014
8,135,310,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108310014
8,135,310,19,1,,,,,,,,,,,,,,,,,,,7,6,3,3,4,1,,,,108310019
8,135,310,19,2,,,,,,,,,,,,,,,,,,,14,6,3,10,4,1,,,,108310019
8,135,310,19,3,,,,,,,,,,,,,,,,,,,7,6,3,4,4,1,,,,108310019
8,135,310,24,1,,,,,,,,,,,,,,,,,,,8,8,6,3,4,4,,,,108310024
8,135,310,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,108310025
8,135,310,25,1,,,,,,,,,,,,,,,,,,,8,3,1,,,,,,,108310025
8,135,310,25,2,,,,,,,,,,,,,,,,,,,7,3,1,,,,,,,108310025
8,135,310,32,1,,,,,,,,,,,,,,,,,,,14,7,5,10,6,3,,,,108310032
8,135,310,32,2,,,,,,,,,,,,,,,,,,,42,7,7,35,6,3,,,,108310032
8,135,310,34,1,,,,,,,,,,,,,,,,,,,17,6,5,15,4,3,,,,108310034
8,135,310,34,2,,,,,,,,,,,,,,,,,,,12,6,11,12,4,5,,,,108310034
8,135,310,35,1,,,,,,,,,,,,,,,,,,,2,5,15,,,,1,5,4,108310035
8,135,310,35,2,2,5,15,,,,,,,,,,,,,,,,5,5,15,,,,2,5,4,108310035
8,135,310,47,1,,,,,,,,,,,,,,,,,,,10,4,10,,,,,,,108310047
8,135,310,54,1,,,,,,,,,,,,,,,,,,,2,10,5,2,4,6,,,,108310054
8,135,310,64,2,,,,,,,,,,,,,,,,,,,2,8,1,,,,,,,108310064
8,135,310,64,1,2,4,20,,,,,,,,,,,,,,,,2,5,2,2,5,7,1,5,2,108310064
8,135,310,71,1,2,8,16,,,,,,,,,,,,,,,,14,5,1,,,,2,5,4,108310071
8,135,310,71,2,,,,,,,,,,,,,,,,,,,1,5,1,,,,,,,108310071
8,135,311,7,1,1,8,10,1,8,4,,,,10,4,1,10,5,1,,,,,,,,,,,,,108311007
8,135,311,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,108311007
8,135,311,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108311007
8,135,311,10,1,,,,,,,,,,20,8,1,15,8,2,6,4,2,15,8,4,,,,,,,108311010
8,135,311,16,1,,,,,,,,,,,,,,,,,,,20,3,1,,,,,,,108311016
8,135,311,16,2,2,5,11,,,,,,,,,,,,,,,,1,4,1,,,,,,,108311016
8,135,311,19,1,,,,,,,,,,,,,,,,,,,18,7,1,18,7,1,,,,108311019
8,135,311,21,1,,,,,,,,,,,,,,,,,,,12,6,4,,,,,,,108311021
8,135,311,24,1,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,108311024
8,135,311,28,1,,,,,,,,,,,,,,,,,,,14,5,8,,,,,,,108311028
8,135,311,29,2,4,5,12,,,,,,,,,,,,,,,,2,6,3,,,,,,,108311029
8,135,311,29,1,2,6,8,,,,,,,,,,,,,,,,2,8,2,2,4,3,2,4,3,108311029
8,135,311,31,2,,,,,,,2,8,15,,,,,,,,,,1,10,3,1,4,4,,,,108311031
8,135,311,31,3,,,,,,,2,8,4,,,,,,,,,,2,8,2,1,8,6,,,,108311031
8,135,311,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,108311031
8,135,311,33,1,1,6,20,,,,,,,,,,,,,,,,4,6,8,2,6,3,3,6,3,108311033
8,135,311,33,2,1,6,10,,,,,,,,,,,,,,,,4,6,6,,,,,,,108311033
8,135,311,35,1,2,6,10,,,,,,,,,,,,,,,,2,4,1,1,4,1,,,,108311035
